Absolute Time,x_noise,x_hat,etav(1,1),y_noise,y_hat,etav(2,1),psi_noise,psi_hat,etav(3,1),bias_1,bias_2,bias_3,u_hat,v_hat,r_hat,tauut(1,1),tauut(2,1),tauut(3,1),s,sdot,uref ,Kd1,Kd2,Kd3,L11,L12,L13,L21,L22,L23,L31,L32,L33,lost
3573810620.208254,3.363123,3.363068,3.364152,-2.435609,-2.435816,-2.414608,1.584824,1.585266,1.570796,-0.001237,0.000624,-0.000974,-0.002944,0.002748,-0.003132,-0.001237,0.000624,-0.000000,0.013867,0.026667,0.040000,20.000000,1.000000,10.000000,14.000000,14.000000,14.000000,11.000000,11.000000,11.000000,1.000000,1.000000,1.000000,1.000000
3573810620.218254,3.363012,3.363050,3.364152,-2.435580,-2.435817,-2.414208,1.584596,1.585179,1.570796,-0.001237,0.000626,-0.000978,-0.002942,0.002761,-0.003132,-0.001237,0.000626,-0.000000,0.014133,0.026667,0.040000,20.000000,1.000000,10.000000,14.000000,14.000000,14.000000,11.000000,11.000000,11.000000,1.000000,1.000000,1.000000,1.000000
3573810620.228254,3.363012,3.363020,3.364152,-2.435580,-2.435813,-2.413808,1.584596,1.585074,1.570796,-0.001237,0.000629,-0.000983,-0.002939,0.002776,-0.003142,-0.001237,0.000629,-0.000000,0.014400,0.026667,0.040000,20.000000,1.000000,10.000000,14.000000,14.000000,14.000000,11.000000,11.000000,11.000000,1.000000,1.000000,1.000000,1.000000
3573810620.238252,3.363039,3.362993,3.364152,-2.435593,-2.435811,-2.413408,1.584347,1.584982,1.570796,-0.001237,0.000631,-0.000988,-0.002936,0.002790,-0.003145,-0.001237,0.000631,-0.000000,0.014667,0.026667,0.040000,20.000000,1.000000,10.000000,14.000000,14.000000,14.000000,11.000000,11.000000,11.000000,1.000000,1.000000,1.000000,1.000000
3573810620.248255,3.363039,3.362973,3.364152,-2.435593,-2.435810,-2.413008,1.584347,1.584870,1.570796,-0.001236,0.000633,-0.000993,-0.002934,0.002804,-0.003157,-0.001236,0.000633,-0.000000,0.014933,0.026667,0.040000,20.000000,1.000000,10.000000,14.000000,14.000000,14.000000,11.000000,11.000000,11.000000,1.000000,1.000000,1.000000,1.000000
3573810620.258255,3.362923,3.362956,3.364152,-2.435638,-2.435810,-2.412608,1.583771,1.584772,1.570796,-0.001235,0.000635,-0.000998,-0.002931,0.002818,-0.003162,-0.001235,0.000635,-0.000000,0.015200,0.026667,0.040000,20.000000,1.000000,10.000000,14.000000,14.000000,14.000000,11.000000,11.000000,11.000000,1.000000,1.000000,1.000000,1.000000
3573810620.268256,3.362923,3.362926,3.364152,-2.435638,-2.435815,-2.412208,1.583771,1.584611,1.570796,-0.001236,0.000637,-0.001007,-0.002929,0.002834,-0.003196,-0.001236,0.000637,-0.000000,0.015467,0.026667,0.040000,20.000000,1.000000,10.000000,14.000000,14.000000,14.000000,11.000000,11.000000,11.000000,1.000000,1.000000,1.000000,1.000000
3573810620.278255,3.363110,3.362899,3.364152,-2.435647,-2.435819,-2.411808,1.584471,1.584472,1.570796,-0.001236,0.000639,-0.001015,-0.002927,0.002849,-0.003220,-0.001236,0.000639,-0.000000,0.015733,0.026667,0.040000,20.000000,1.000000,10.000000,14.000000,14.000000,14.000000,11.000000,11.000000,11.000000,1.000000,1.000000,1.000000,1.000000
3573810620.288257,3.363110,3.362900,3.364152,-2.435647,-2.435825,-2.411408,1.584471,1.584442,1.570796,-0.001233,0.000641,-0.001015,-0.002925,0.002861,-0.003194,-0.001233,0.000641,-0.000000,0.016000,0.026667,0.040000,20.000000,1.000000,10.000000,14.000000,14.000000,14.000000,11.000000,11.000000,11.000000,1.000000,1.000000,1.000000,1.000000
3573810620.298255,3.362954,3.362902,3.364152,-2.435604,-2.435829,-2.411008,1.583674,1.584416,1.570796,-0.001231,0.000642,-0.001015,-0.002923,0.002873,-0.003166,-0.001231,0.000642,-0.000000,0.016267,0.026667,0.040000,20.000000,1.000000,10.000000,14.000000,14.000000,14.000000,11.000000,11.000000,11.000000,1.000000,1.000000,1.000000,1.000000
