Absolute Time,X,k_psi,x_in,uhat,uin,utilde
3570099595.592648,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.602650,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.612649,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.622650,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.632650,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.642647,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.652650,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.662652,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.672650,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.682651,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.692652,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.702653,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.712652,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.722654,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.732655,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.742650,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.752654,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.762656,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.772655,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.782656,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.792655,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.802655,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.812654,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.822656,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.832657,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.842659,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.852657,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.862658,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.872657,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.882658,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.892658,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.902659,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.912660,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.922659,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.932661,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.942657,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.952661,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.962661,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.972661,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.982663,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099595.992662,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099596.002663,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099596.012662,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099596.022663,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099596.032664,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099596.042662,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099596.052663,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099596.062665,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099596.072664,-0.000000,0.005000,0.000000,0.000000,0.000000,0.000000
3570099596.082666,0.020631,0.005000,0.000000,0.000000,0.000000,0.000000
3570099596.092665,0.072176,0.005000,0.000000,0.000000,0.000000,0.000000
3570099596.102666,0.134037,0.005000,0.000000,0.000000,0.000000,0.000000
3570099596.112666,0.206214,0.005000,0.000000,0.000000,0.000000,0.000000
3570099596.122666,0.278359,0.005000,0.000000,0.000293,0.000012,0.000280
3570099596.132667,0.278359,0.005000,0.000001,0.000481,0.000055,0.000425
3570099596.142664,0.278359,0.005000,0.000003,0.000669,0.000135,0.000534
3570099596.152667,0.371166,0.005000,0.000007,0.000856,0.000258,0.000599
3570099596.162667,0.371166,0.005000,0.000012,0.001107,0.000423,0.000683
3570099596.172669,0.371166,0.005000,0.000019,0.001357,0.000589,0.000768
3570099596.182668,0.505173,0.005000,0.000027,0.001608,0.000755,0.000853
3570099596.192670,0.505173,0.005000,0.000038,0.001948,0.000975,0.000973
3570099596.202669,0.628895,0.005000,0.000051,0.002289,0.001196,0.001093
3570099596.212668,0.628895,0.005000,0.000067,0.002713,0.001416,0.001296
3570099596.222669,0.628895,0.005000,0.000085,0.003137,0.001717,0.001420
3570099596.232672,0.752617,0.005000,0.000107,0.003560,0.002017,0.001543
3570099596.242667,0.752617,0.005000,0.000133,0.004068,0.002391,0.001677
3570099596.252672,0.752617,0.005000,0.000163,0.004574,0.002764,0.001810
3570099596.262672,0.845393,0.005000,0.000196,0.005081,0.003138,0.001943
3570099596.272672,0.845393,0.005000,0.000234,0.005650,0.003585,0.002066
3570099596.282671,0.845393,0.005000,0.000277,0.006219,0.004031,0.002188
3570099596.292672,0.969115,0.005000,0.000324,0.006788,0.004478,0.002310
3570099596.302671,0.969115,0.005000,0.000377,0.007440,0.004980,0.002460
3570099596.312673,0.969115,0.005000,0.000434,0.008091,0.005481,0.002610
3570099596.322673,1.000000,0.005000,0.000497,0.008743,0.005982,0.002760
3570099596.332675,1.000000,0.005000,0.000565,0.009415,0.006557,0.002858
3570099596.342670,1.000000,0.005000,0.000639,0.010086,0.007132,0.002955
3570099596.352674,1.000000,0.005000,0.000719,0.010758,0.007706,0.003052
3570099596.362674,1.000000,0.005000,0.000805,0.011429,0.008298,0.003130
3570099596.372674,1.000000,0.005000,0.000897,0.012100,0.008891,0.003209
3570099596.382676,1.000000,0.005000,0.000995,0.012770,0.009483,0.003287
3570099596.392674,1.000000,0.005000,0.001099,0.013440,0.010074,0.003366
3570099596.402676,1.000000,0.005000,0.001208,0.014110,0.010666,0.003444
3570099596.412676,1.000000,0.005000,0.001324,0.014780,0.011257,0.003522
3570099596.422676,1.000000,0.005000,0.001445,0.015449,0.011848,0.003601
3570099596.432677,1.000000,0.005000,0.001572,0.016118,0.012439,0.003679
3570099596.442675,1.000000,0.005000,0.001706,0.016787,0.013030,0.003757
3570099596.452676,1.000000,0.005000,0.001845,0.017455,0.013620,0.003835
3570099596.462677,1.000000,0.005000,0.001990,0.018123,0.014211,0.003913
3570099596.472678,1.000000,0.005000,0.002141,0.018791,0.014801,0.003991
3570099596.482679,1.000000,0.005000,0.002298,0.019459,0.015390,0.004068
3570099596.492678,1.000000,0.005000,0.002460,0.020126,0.015980,0.004146
3570099596.502679,1.000000,0.005000,0.002629,0.020793,0.016569,0.004224
3570099596.512679,1.000000,0.005000,0.002804,0.021460,0.017158,0.004301
3570099596.522679,1.000000,0.005000,0.002984,0.022126,0.017747,0.004379
3570099596.532680,1.000000,0.005000,0.003170,0.022792,0.018336,0.004456
3570099596.542677,1.000000,0.005000,0.003363,0.023458,0.018924,0.004534
3570099596.552680,1.000000,0.005000,0.003561,0.024123,0.019512,0.004611
3570099596.562681,1.000000,0.005000,0.003765,0.024788,0.020100,0.004688
3570099596.572681,1.000000,0.005000,0.003974,0.025453,0.020688,0.004765
3570099596.582681,1.000000,0.005000,0.004190,0.026118,0.021275,0.004843
3570099596.592680,1.000000,0.005000,0.004412,0.026782,0.021862,0.004920
3570099596.602682,1.000000,0.005000,0.004639,0.027446,0.022450,0.004997
3570099596.612682,1.000000,0.005000,0.004872,0.028110,0.023036,0.005073
3570099596.622684,1.000000,0.005000,0.005111,0.028773,0.023623,0.005150
3570099596.632684,1.000000,0.005000,0.005356,0.029436,0.024209,0.005227
3570099596.642681,1.000000,0.005000,0.005607,0.030099,0.024795,0.005304
3570099596.652684,1.000000,0.005000,0.005864,0.030762,0.025381,0.005380
3570099596.662684,1.000000,0.005000,0.006127,0.031424,0.025967,0.005457
3570099596.672683,1.000000,0.005000,0.006395,0.032086,0.026552,0.005533
3570099596.682686,1.000000,0.005000,0.006669,0.032747,0.027138,0.005610
3570099596.692685,1.000000,0.005000,0.006950,0.033409,0.027723,0.005686
3570099596.702685,1.000000,0.005000,0.007236,0.034070,0.028307,0.005763
3570099596.712686,1.000000,0.005000,0.007527,0.034731,0.028892,0.005839
3570099596.722686,1.000000,0.005000,0.007825,0.035391,0.029476,0.005915
3570099596.732688,1.000000,0.005000,0.008129,0.036051,0.030060,0.005991
3570099596.742684,1.000000,0.005000,0.008438,0.036711,0.030644,0.006067
3570099596.752686,1.000000,0.005000,0.008753,0.037371,0.031228,0.006143
3570099596.762689,1.000000,0.005000,0.009074,0.038030,0.031811,0.006219
3570099596.772688,1.000000,0.005000,0.009401,0.038689,0.032394,0.006295
3570099596.782688,1.000000,0.005000,0.009734,0.039348,0.032977,0.006370
3570099596.792687,1.000000,0.005000,0.010072,0.040006,0.033560,0.006446
3570099596.802689,1.000000,0.005000,0.010417,0.040665,0.034143,0.006522
3570099596.812686,1.000000,0.005000,0.010767,0.041322,0.034725,0.006597
3570099596.822689,1.000000,0.005000,0.011123,0.041980,0.035307,0.006673
3570099596.832690,1.000000,0.005000,0.011485,0.042637,0.035889,0.006748
3570099596.842687,1.000000,0.005000,0.011852,0.043294,0.036471,0.006824
3570099596.852690,1.000000,0.005000,0.012226,0.043951,0.037052,0.006899
3570099596.862691,1.000000,0.005000,0.012605,0.044607,0.037633,0.006974
3570099596.872691,1.000000,0.005000,0.012990,0.045263,0.038214,0.007049
3570099596.882690,1.000000,0.005000,0.013381,0.045919,0.038795,0.007124
3570099596.892692,1.000000,0.005000,0.013777,0.046575,0.039375,0.007199
3570099596.902692,1.000000,0.005000,0.014180,0.047230,0.039956,0.007274
3570099596.912692,1.000000,0.005000,0.014588,0.047885,0.040536,0.007349
3570099596.922693,1.000000,0.005000,0.015002,0.048540,0.041116,0.007424
3570099596.932694,1.000000,0.005000,0.015422,0.049194,0.041695,0.007499
3570099596.942691,1.000000,0.005000,0.015848,0.049848,0.042275,0.007573
3570099596.952693,1.000000,0.005000,0.016279,0.050502,0.042854,0.007648
3570099596.962693,1.000000,0.005000,0.016716,0.051155,0.043433,0.007723
3570099596.972694,1.000000,0.005000,0.017159,0.051809,0.044012,0.007797
3570099596.982696,1.000000,0.005000,0.017608,0.052462,0.044590,0.007871
3570099596.992694,1.000000,0.005000,0.018063,0.053114,0.045168,0.007946
3570099597.002696,1.000000,0.005000,0.018523,0.053767,0.045746,0.008020
3570099597.012695,1.000000,0.005000,0.018989,0.054419,0.046324,0.008094
3570099597.022696,1.000000,0.005000,0.019461,0.055070,0.046902,0.008168
3570099597.032697,1.000000,0.005000,0.019939,0.055722,0.047479,0.008242
3570099597.042695,1.000000,0.005000,0.020422,0.056373,0.048057,0.008316
3570099597.052697,1.000000,0.005000,0.020911,0.057024,0.048633,0.008390
3570099597.062697,1.000000,0.005000,0.021406,0.057674,0.049210,0.008464
3570099597.072697,1.000000,0.005000,0.021907,0.058325,0.049787,0.008538
3570099597.082696,1.000000,0.005000,0.022414,0.058975,0.050363,0.008612
3570099597.092699,1.000000,0.005000,0.022926,0.059625,0.050939,0.008685
3570099597.102698,1.000000,0.005000,0.023444,0.060274,0.051515,0.008759
3570099597.112699,1.000000,0.005000,0.023968,0.060923,0.052091,0.008833
3570099597.122698,1.000000,0.005000,0.024497,0.061572,0.052666,0.008906
3570099597.132700,1.000000,0.005000,0.025033,0.062221,0.053241,0.008979
3570099597.142697,1.000000,0.005000,0.025574,0.062869,0.053816,0.009053
3570099597.152699,1.000000,0.005000,0.026120,0.063517,0.054391,0.009126
3570099597.162701,1.000000,0.005000,0.026673,0.064165,0.054965,0.009199
3570099597.172700,1.000000,0.005000,0.027231,0.064812,0.055540,0.009272
3570099597.182701,1.000000,0.005000,0.027795,0.065459,0.056114,0.009345
3570099597.192701,1.000000,0.005000,0.028365,0.066106,0.056688,0.009418
3570099597.202702,1.000000,0.005000,0.028940,0.066752,0.057261,0.009491
3570099597.212701,1.000000,0.005000,0.029522,0.067399,0.057835,0.009564
3570099597.222703,1.000000,0.005000,0.030109,0.068045,0.058408,0.009637
3570099597.232704,1.000000,0.005000,0.030701,0.068690,0.058981,0.009710
3570099597.242701,1.000000,0.005000,0.031300,0.069336,0.059553,0.009782
3570099597.252705,1.000000,0.005000,0.031904,0.069981,0.060126,0.009855
3570099597.262704,1.000000,0.005000,0.032514,0.070625,0.060698,0.009927
3570099597.272704,1.000000,0.005000,0.033129,0.071270,0.061270,0.010000
3570099597.282706,1.000000,0.005000,0.033750,0.071914,0.061842,0.010072
3570099597.292704,1.000000,0.005000,0.034377,0.072558,0.062414,0.010144
3570099597.302705,1.000000,0.005000,0.035010,0.073202,0.062985,0.010217
3570099597.312706,1.000000,0.005000,0.035649,0.073845,0.063556,0.010289
3570099597.322705,1.000000,0.005000,0.036293,0.074488,0.064127,0.010361
3570099597.332706,1.000000,0.005000,0.036943,0.075131,0.064698,0.010433
3570099597.342703,1.000000,0.005000,0.037598,0.075773,0.065268,0.010505
3570099597.352706,1.000000,0.005000,0.038259,0.076415,0.065839,0.010577
3570099597.362706,1.000000,0.005000,0.038926,0.077057,0.066409,0.010648
3570099597.372706,1.000000,0.005000,0.039599,0.077699,0.066979,0.010720
3570099597.382708,1.000000,0.005000,0.040277,0.078340,0.067548,0.010792
3570099597.392708,1.000000,0.005000,0.040961,0.078981,0.068117,0.010863
3570099597.402709,1.000000,0.005000,0.041651,0.079621,0.068687,0.010935
3570099597.412708,1.000000,0.005000,0.042346,0.080262,0.069256,0.011006
3570099597.422709,1.000000,0.005000,0.043047,0.080902,0.069824,0.011078
3570099597.432710,1.000000,0.005000,0.043754,0.081542,0.070393,0.011149
3570099597.442707,1.000000,0.005000,0.044467,0.082181,0.070961,0.011220
3570099597.452710,1.000000,0.005000,0.045185,0.082820,0.071529,0.011291
3570099597.462711,1.000000,0.005000,0.045909,0.083459,0.072097,0.011362
3570099597.472710,1.000000,0.005000,0.046638,0.084098,0.072664,0.011434
3570099597.482712,1.000000,0.005000,0.047373,0.084736,0.073232,0.011504
3570099597.492712,1.000000,0.005000,0.048114,0.085374,0.073799,0.011575
3570099597.502712,1.000000,0.005000,0.048861,0.086012,0.074366,0.011646
3570099597.512712,1.000000,0.005000,0.049613,0.086649,0.074933,0.011717
3570099597.522713,1.000000,0.005000,0.050371,0.087287,0.075499,0.011788
3570099597.532713,1.000000,0.005000,0.051134,0.087923,0.076065,0.011858
3570099597.542711,1.000000,0.005000,0.051903,0.088560,0.076631,0.011929
3570099597.552713,1.000000,0.005000,0.052678,0.089196,0.077197,0.011999
3570099597.562713,1.000000,0.005000,0.053458,0.089832,0.077763,0.012070
3570099597.572714,1.000000,0.005000,0.054244,0.090468,0.078328,0.012140
3570099597.582716,1.000000,0.005000,0.055036,0.091103,0.078893,0.012210
3570099597.592715,1.000000,0.005000,0.055834,0.091738,0.079458,0.012280
3570099597.602715,1.000000,0.005000,0.056637,0.092373,0.080023,0.012350
3570099597.612716,1.000000,0.005000,0.057445,0.093007,0.080587,0.012420
3570099597.622715,1.000000,0.005000,0.058260,0.093642,0.081151,0.012490
3570099597.632718,1.000000,0.005000,0.059080,0.094275,0.081715,0.012560
3570099597.642714,1.000000,0.005000,0.059905,0.094909,0.082279,0.012630
3570099597.652716,1.000000,0.005000,0.060737,0.095542,0.082843,0.012700
3570099597.662717,1.000000,0.005000,0.061573,0.096175,0.083406,0.012769
3570099597.672718,1.000000,0.005000,0.062416,0.096808,0.083969,0.012839
3570099597.682717,1.000000,0.005000,0.063264,0.097440,0.084532,0.012908
3570099597.692718,1.000000,0.005000,0.064118,0.098072,0.085094,0.012978
3570099597.702718,1.000000,0.005000,0.064977,0.098704,0.085657,0.013047
3570099597.712718,1.000000,0.005000,0.065842,0.099335,0.086219,0.013117
3570099597.722719,1.000000,0.005000,0.066713,0.099967,0.086781,0.013186
3570099597.732720,1.000000,0.005000,0.067589,0.100597,0.087343,0.013255
3570099597.742717,1.000000,0.005000,0.068471,0.101228,0.087904,0.013324
3570099597.752719,1.000000,0.005000,0.069358,0.101858,0.088465,0.013393
3570099597.762722,1.000000,0.005000,0.070251,0.102488,0.089026,0.013462
3570099597.772720,1.000000,0.005000,0.071150,0.103118,0.089587,0.013531
3570099597.782721,1.000000,0.005000,0.072054,0.103747,0.090148,0.013599
3570099597.792722,1.000000,0.005000,0.072964,0.104376,0.090708,0.013668
3570099597.802721,1.000000,0.005000,0.073880,0.105005,0.091268,0.013737
3570099597.812718,1.000000,0.005000,0.074801,0.105633,0.091828,0.013805
3570099597.822724,1.000000,0.005000,0.075727,0.106262,0.092388,0.013874
3570099597.832723,1.000000,0.005000,0.076660,0.106889,0.092947,0.013942
3570099597.842721,1.000000,0.005000,0.077598,0.107517,0.093506,0.014010
3570099597.852723,1.000000,0.005000,0.078541,0.108144,0.094065,0.014079
3570099597.862724,1.000000,0.005000,0.079490,0.108771,0.094624,0.014147
3570099597.872724,1.000000,0.005000,0.080445,0.109398,0.095183,0.014215
3570099597.882725,1.000000,0.005000,0.081405,0.110024,0.095741,0.014283
3570099597.892724,1.000000,0.005000,0.082371,0.110650,0.096299,0.014351
3570099597.902725,1.000000,0.005000,0.083342,0.111276,0.096857,0.014419
3570099597.912726,1.000000,0.005000,0.084319,0.111901,0.097414,0.014487
3570099597.922726,1.000000,0.005000,0.085301,0.112526,0.097972,0.014554
3570099597.932726,1.000000,0.005000,0.086290,0.113151,0.098529,0.014622
3570099597.942726,1.000000,0.005000,0.087283,0.113775,0.099086,0.014690
3570099597.952725,1.000000,0.005000,0.088282,0.114399,0.099642,0.014757
3570099597.962727,1.000000,0.005000,0.089287,0.115023,0.100199,0.014824
3570099597.972728,1.000000,0.005000,0.090298,0.115647,0.100755,0.014892
3570099597.982729,1.000000,0.005000,0.091313,0.116270,0.101311,0.014959
3570099597.992727,1.000000,0.005000,0.092335,0.116893,0.101867,0.015026
3570099598.002728,1.000000,0.005000,0.093362,0.117516,0.102422,0.015093
3570099598.012729,1.000000,0.005000,0.094394,0.118138,0.102978,0.015160
3570099598.022728,1.000000,0.005000,0.095432,0.118760,0.103533,0.015227
3570099598.032730,1.000000,0.005000,0.096476,0.119382,0.104087,0.015294
3570099598.042727,1.000000,0.005000,0.097525,0.120003,0.104642,0.015361
3570099598.052730,1.000000,0.005000,0.098580,0.120624,0.105196,0.015428
3570099598.062732,1.000000,0.005000,0.099640,0.121245,0.105751,0.015494
3570099598.072730,1.000000,0.005000,0.100706,0.121865,0.106304,0.015561
3570099598.082730,1.000000,0.005000,0.101778,0.122485,0.106858,0.015627
3570099598.092731,1.000000,0.005000,0.102854,0.123105,0.107411,0.015694
3570099598.102732,1.000000,0.005000,0.103937,0.123725,0.107965,0.015760
3570099598.112731,1.000000,0.005000,0.105025,0.124344,0.108518,0.015826
3570099598.122733,1.000000,0.005000,0.106118,0.124963,0.109070,0.015892
3570099598.132733,1.000000,0.005000,0.107217,0.125581,0.109623,0.015958
3570099598.142730,1.000000,0.005000,0.108322,0.126199,0.110175,0.016024
3570099598.152733,1.000000,0.005000,0.109432,0.126817,0.110727,0.016090
3570099598.162734,1.000000,0.005000,0.110547,0.127435,0.111279,0.016156
3570099598.172734,1.000000,0.005000,0.111668,0.128052,0.111830,0.016222
3570099598.182734,1.000000,0.005000,0.112795,0.128669,0.112382,0.016287
3570099598.192736,1.000000,0.005000,0.113927,0.129286,0.112933,0.016353
3570099598.202735,1.000000,0.005000,0.115065,0.129902,0.113484,0.016418
3570099598.212736,1.000000,0.005000,0.116208,0.130518,0.114034,0.016484
3570099598.222735,1.000000,0.005000,0.117356,0.131134,0.114585,0.016549
3570099598.232738,1.000000,0.005000,0.118510,0.131749,0.115135,0.016615
3570099598.242734,1.000000,0.005000,0.119670,0.132364,0.115685,0.016680
3570099598.252738,1.000000,0.005000,0.120835,0.132979,0.116234,0.016745
3570099598.262737,1.000000,0.005000,0.122006,0.133593,0.116784,0.016810
3570099598.272737,1.000000,0.005000,0.123182,0.134207,0.117333,0.016875
3570099598.282737,1.000000,0.005000,0.124363,0.134821,0.117882,0.016940
3570099598.292737,1.000000,0.005000,0.125550,0.135435,0.118430,0.017004
3570099598.302738,1.000000,0.005000,0.126743,0.136048,0.118979,0.017069
3570099598.312738,1.000000,0.005000,0.127941,0.136661,0.119527,0.017134
3570099598.322739,1.000000,0.005000,0.129144,0.137273,0.120075,0.017198
3570099598.332740,1.000000,0.005000,0.130353,0.137885,0.120623,0.017263
3570099598.342737,1.000000,0.005000,0.131568,0.138497,0.121170,0.017327
3570099598.352740,1.000000,0.005000,0.132788,0.139109,0.121717,0.017391
3570099598.362741,1.000000,0.005000,0.134013,0.139720,0.122264,0.017455
3570099598.372740,1.000000,0.005000,0.135244,0.140331,0.122811,0.017519
3570099598.382740,1.000000,0.005000,0.136480,0.140941,0.123358,0.017583
3570099598.392741,1.000000,0.005000,0.137722,0.141551,0.123904,0.017647
3570099598.402742,1.000000,0.005000,0.138969,0.142161,0.124450,0.017711
3570099598.412741,1.000000,0.005000,0.140222,0.142771,0.124996,0.017775
3570099598.422742,1.000000,0.005000,0.141480,0.143380,0.125541,0.017839
3570099598.432743,1.000000,0.005000,0.142744,0.143989,0.126087,0.017902
3570099598.442740,1.000000,0.005000,0.144013,0.144598,0.126632,0.017966
3570099598.452743,1.000000,0.005000,0.145287,0.145206,0.127177,0.018029
3570099598.462743,1.000000,0.005000,0.146567,0.145814,0.127721,0.018093
3570099598.472744,1.000000,0.005000,0.147852,0.146421,0.128266,0.018156
3570099598.482745,1.000000,0.005000,0.149143,0.147029,0.128810,0.018219
3570099598.492743,1.000000,0.005000,0.150440,0.147636,0.129354,0.018282
3570099598.502745,1.000000,0.005000,0.151741,0.148242,0.129897,0.018345
3570099598.512745,1.000000,0.005000,0.153048,0.148849,0.130441,0.018408
3570099598.522745,1.000000,0.005000,0.154361,0.149454,0.130984,0.018471
3570099598.532746,1.000000,0.005000,0.155679,0.150060,0.131527,0.018533
3570099598.542743,1.000000,0.005000,0.157002,0.150665,0.132069,0.018596
3570099598.552746,1.000000,0.005000,0.158331,0.151270,0.132612,0.018659
3570099598.562747,1.000000,0.005000,0.159665,0.151875,0.133154,0.018721
3570099598.572746,1.000000,0.005000,0.161005,0.152479,0.133696,0.018783
3570099598.582747,1.000000,0.005000,0.162350,0.153083,0.134237,0.018846
3570099598.592748,1.000000,0.005000,0.163701,0.153687,0.134779,0.018908
3570099598.602749,1.000000,0.005000,0.165056,0.154290,0.135320,0.018970
3570099598.612749,1.000000,0.005000,0.166418,0.154893,0.135861,0.019032
3570099598.622748,1.000000,0.005000,0.167785,0.155496,0.136402,0.019094
3570099598.632750,1.000000,0.005000,0.169157,0.156098,0.136942,0.019156
3570099598.642747,1.000000,0.005000,0.170534,0.156700,0.137482,0.019218
3570099598.652750,1.000000,0.005000,0.171917,0.157301,0.138022,0.019279
3570099598.662751,1.000000,0.005000,0.173305,0.157903,0.138562,0.019341
3570099598.672750,1.000000,0.005000,0.174699,0.158503,0.139101,0.019402
3570099598.682750,1.000000,0.005000,0.176098,0.159104,0.139640,0.019464
3570099598.692751,1.000000,0.005000,0.177503,0.159704,0.140179,0.019525
3570099598.702752,1.000000,0.005000,0.178913,0.160304,0.140718,0.019586
3570099598.712752,1.000000,0.005000,0.180328,0.160904,0.141256,0.019647
3570099598.722754,1.000000,0.005000,0.181748,0.161503,0.141795,0.019708
