alpha_VSP1,alpha_VSP2,omega_VSP1,omega_VSP2,u_BT,u_VSP1,u_VSP2,Absolute Time
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094851.824462
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094851.834463
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094851.844464
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094851.854463
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094851.864464
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094851.874464
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094851.884463
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094851.894464
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094851.904466
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094851.914465
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094851.924466
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094851.934465
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094851.944467
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094851.954466
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094851.964468
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094851.974467
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094851.984467
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094851.994468
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.004467
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.014468
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.024469
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.034471
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.044470
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.054469
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.064471
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.074472
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.084471
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.094471
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.104471
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.114471
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.124471
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.134472
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.144474
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.154472
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.164474
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.174474
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.184473
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.194474
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.204475
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.214474
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.224475
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.234476
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.244475
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.254476
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.264477
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.274476
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.284478
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.294477
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.304478
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.314478
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.324479
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.334478
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.344481
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.354479
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.364480
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.374480
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.384480
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.394481
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.404482
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.414481
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.424481
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.434483
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.444484
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.454483
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.464484
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.474483
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.484483
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.494485
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.504486
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.514486
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.524484
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.534487
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.544486
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.554486
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.564487
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.574487
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.584487
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.594488
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.604488
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.614488
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.624489
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.634488
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.644489
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.654489
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.664490
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.674490
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.684492
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.694490
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.704490
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.714491
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.724492
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.734492
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.744493
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.754493
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.764494
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.774493
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.784495
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.794495
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.804494
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.814493
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.824495
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.834496
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.844495
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.854496
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.864498
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.874497
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.884497
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.894498
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.904497
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.914498
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.924500
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.934499
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.944501
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.954499
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.964500
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.974500
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.984502
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094852.994501
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.004501
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.014501
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.024502
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.034503
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.044503
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.054502
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.064504
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.074503
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.084504
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.094504
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.104508
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.114505
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.124505
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.134505
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.144507
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.154506
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.164508
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.174507
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.184506
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.194507
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.204508
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.214508
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.224510
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.234508
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.244510
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.254509
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.264511
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.274509
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.284512
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.294510
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.304511
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.314511
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.324512
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.334511
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.344514
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.354513
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.364513
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.374513
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.384513
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.394514
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.404516
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.414514
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.424515
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.434515
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.444515
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.454516
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.464517
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.474516
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.484517
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.494518
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.504517
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.514520
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.524518
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.534520
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.544520
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.554519
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.564520
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.574520
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.584521
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.594521
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.604521
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.614521
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.624522
0.000000,0.000000,0.300000,0.300000,0.000000,0.000000,0.000000,3570094853.634523
