Absolute Time,X,k_psi,x_in,uhat,uin,utilde
3570096079.751309,1.000000,1.000000,2.050234,0.082759,0.078796,0.003962
3570096079.761309,1.000000,1.000000,2.051030,0.083362,0.079361,0.004001
3570096079.771309,1.000000,1.000000,2.051832,0.083966,0.079926,0.004040
3570096079.781310,1.000000,1.000000,2.052640,0.084568,0.080490,0.004078
3570096079.791311,1.000000,1.000000,2.053453,0.085170,0.081055,0.004116
3570096079.801311,1.000000,1.000000,2.054272,0.085771,0.081619,0.004153
3570096079.811311,1.000000,1.000000,2.055097,0.086372,0.082182,0.004190
3570096079.821312,1.000000,1.000000,2.055927,0.086972,0.082746,0.004226
3570096079.831311,1.000000,1.000000,2.056763,0.087572,0.083309,0.004262
3570096079.841312,1.000000,1.000000,2.057605,0.088171,0.083872,0.004298
3570096079.851314,1.000000,1.000000,2.058452,0.088769,0.084435,0.004334
3570096079.861313,1.000000,1.000000,2.059305,0.089366,0.084998,0.004369
3570096079.871312,1.000000,1.000000,2.060163,0.089964,0.085560,0.004403
3570096079.881314,1.000000,1.000000,2.061027,0.090560,0.086123,0.004437
3570096079.891313,1.000000,1.000000,2.061897,0.091156,0.086685,0.004471
3570096079.901314,1.000000,1.000000,2.062772,0.091751,0.087246,0.004505
3570096079.911314,1.000000,1.000000,2.063653,0.092346,0.087808,0.004538
3570096079.921315,1.000000,1.000000,2.064539,0.092940,0.088369,0.004571
3570096079.931313,1.000000,1.000000,2.065432,0.093534,0.088930,0.004604
3570096079.941316,1.000000,1.000000,2.066329,0.094127,0.089491,0.004636
3570096079.951316,1.000000,1.000000,2.067233,0.094719,0.090052,0.004668
3570096079.961316,1.000000,1.000000,2.068141,0.095311,0.090612,0.004699
3570096079.971317,1.000000,1.000000,2.069056,0.095902,0.091172,0.004730
3570096079.981316,1.000000,1.000000,2.069976,0.096493,0.091732,0.004761
3570096079.991317,1.000000,1.000000,2.070902,0.097083,0.092292,0.004792
3570096080.001318,1.000000,1.000000,2.071833,0.097673,0.092851,0.004822
