Absolute Time,X,k_psi,x_in,uhat,uin,utilde
3570099119.341210,1.000000,2.000000,0.211143,0.157346,0.152498,0.004848
3570099119.351210,1.000000,2.000000,0.212676,0.157883,0.153031,0.004852
3570099119.361211,1.000000,2.000000,0.214214,0.158419,0.153563,0.004856
3570099119.371211,1.000000,2.000000,0.215757,0.158955,0.154096,0.004860
3570099119.381211,1.000000,2.000000,0.217306,0.159491,0.154628,0.004863
3570099119.391212,1.000000,2.000000,0.218861,0.160027,0.155160,0.004867
3570099119.401212,1.000000,2.000000,0.220420,0.160562,0.155691,0.004871
3570099119.411208,1.000000,2.000000,0.221985,0.161097,0.156222,0.004875
3570099119.421213,1.000000,2.000000,0.223555,0.161632,0.156753,0.004879
3570099119.431213,1.000000,2.000000,0.225131,0.162167,0.157284,0.004882
3570099119.441213,1.000000,2.000000,0.226712,0.162701,0.157815,0.004886
3570099119.451214,1.000000,2.000000,0.228298,0.163235,0.158345,0.004890
3570099119.461214,1.000000,2.000000,0.229889,0.163769,0.158875,0.004894
3570099119.471213,1.000000,2.000000,0.231486,0.164302,0.159405,0.004898
3570099119.481214,1.000000,2.000000,0.233088,0.164836,0.159934,0.004901
3570099119.491215,1.000000,2.000000,0.234695,0.165368,0.160463,0.004905
3570099119.501215,1.000000,2.000000,0.236308,0.165901,0.160992,0.004909
3570099119.511212,1.000000,2.000000,0.237925,0.166434,0.161521,0.004913
3570099119.521216,1.000000,2.000000,0.239549,0.166966,0.162049,0.004916
3570099119.531216,1.000000,2.000000,0.241177,0.167498,0.162578,0.004920
3570099119.541216,1.000000,2.000000,0.242811,0.168029,0.163105,0.004924
3570099119.551217,1.000000,2.000000,0.244450,0.168561,0.163633,0.004928
3570099119.561219,1.000000,2.000000,0.246094,0.169092,0.164160,0.004931
3570099119.571218,1.000000,2.000000,0.247743,0.169622,0.164687,0.004935
3570099119.581217,1.000000,2.000000,0.249398,0.170153,0.165214,0.004939
3570099119.591217,1.000000,2.000000,0.251058,0.170683,0.165741,0.004942
