Absolute Time,X,k_psi,x_in,uhat,uin,utilde
3570099359.436729,-0.000000,0.000000,8.475363,0.157894,0.157894,0.000000
3570099359.446730,-0.000000,0.000000,8.476941,0.157828,0.157828,0.000000
3570099359.456730,-0.000000,0.000000,8.478518,0.157763,0.157763,0.000000
3570099359.466730,-0.000000,0.000000,8.480094,0.157698,0.157698,0.000000
3570099359.476730,-0.000000,0.000000,8.481670,0.157633,0.157633,0.000000
3570099359.486731,-0.000000,0.000000,8.483246,0.157568,0.157568,0.000000
3570099359.496731,-0.000000,0.000000,8.484821,0.157503,0.157503,0.000000
3570099359.506732,-0.000000,0.000000,8.486395,0.157438,0.157438,0.000000
3570099359.516731,-0.000000,0.000000,8.487968,0.157373,0.157373,0.000000
3570099359.526732,-0.000000,0.000000,8.489541,0.157308,0.157308,0.000000
3570099359.536733,-0.000000,0.000000,8.491113,0.157243,0.157243,0.000000
3570099359.546732,-0.000000,0.000000,8.492684,0.157178,0.157178,0.000000
3570099359.556734,-0.000000,0.000000,8.494255,0.157113,0.157113,0.000000
3570099359.566733,-0.000000,0.000000,8.495825,0.157048,0.157048,0.000000
3570099359.576733,-0.000000,0.000000,8.497395,0.156983,0.156983,0.000000
3570099359.586734,-0.000000,0.000000,8.498964,0.156918,0.156918,0.000000
3570099359.596734,-0.000000,0.000000,8.500532,0.156854,0.156854,0.000000
3570099359.606735,-0.000000,0.000000,8.502099,0.156789,0.156789,0.000000
3570099359.616735,-0.000000,0.000000,8.503666,0.156724,0.156724,0.000000
3570099359.626735,-0.000000,0.000000,8.505233,0.156660,0.156660,0.000000
3570099359.636736,-0.000000,0.000000,8.506798,0.156595,0.156595,0.000000
3570099359.646737,-0.000000,0.000000,8.508363,0.156530,0.156530,0.000000
3570099359.656736,-0.000000,0.000000,8.509928,0.156466,0.156466,0.000000
3570099359.666736,-0.000000,0.000000,8.511491,0.156401,0.156401,0.000000
3570099359.676737,-0.000000,0.000000,8.513054,0.156337,0.156337,0.000000
3570099359.686739,-0.000000,0.000000,8.514617,0.156272,0.156272,0.000000
3570099359.696737,-0.000000,0.000000,8.516178,0.156208,0.156208,0.000000
3570099359.706738,0.000000,0.000000,8.517740,0.143016,0.156143,-0.013127
3570099359.716738,0.000000,0.000000,8.519300,0.142950,0.156079,-0.013129
3570099359.726739,0.000000,0.000000,8.520860,0.142885,0.156015,-0.013130
