Absolute Time,X,k_psi,x_in,uhat,uin,utilde
3570098591.351900,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
3570098591.361900,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
3570098591.371900,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
3570098591.381899,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
3570098591.391900,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
3570098591.401901,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
3570098591.411902,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
3570098591.421901,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
3570098591.431902,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
3570098591.441902,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
3570098591.451902,-0.000000,1.000000,0.000000,0.000000,0.000000,0.000000
3570098591.461903,0.092807,1.000000,0.000000,0.000000,0.000000,0.000000
3570098591.471904,0.092807,1.000000,0.000000,0.000000,0.000000,0.000000
3570098591.481903,0.247444,1.000000,0.000000,0.000000,0.000000,0.000000
3570098591.491902,0.391766,1.000000,0.000000,0.000000,0.000000,0.000000
3570098591.501904,0.391766,1.000000,0.000001,0.000550,0.000055,0.000495
3570098591.511904,0.567034,1.000000,0.000003,0.000808,0.000111,0.000697
3570098591.521903,0.742302,1.000000,0.000007,0.001181,0.000258,0.000923
3570098591.531906,0.742302,1.000000,0.000013,0.001668,0.000491,0.001177
3570098591.541906,0.917570,1.000000,0.000022,0.002150,0.000724,0.001426
3570098591.551905,0.917570,1.000000,0.000035,0.002744,0.001061,0.001683
3570098591.561905,1.000000,1.000000,0.000052,0.003333,0.001503,0.001830
3570098591.571906,1.000000,1.000000,0.000074,0.003971,0.001945,0.002027
3570098591.581906,1.000000,1.000000,0.000102,0.004602,0.002490,0.002112
3570098591.591907,1.000000,1.000000,0.000135,0.005227,0.003036,0.002192
3570098591.601907,1.000000,1.000000,0.000174,0.005846,0.003630,0.002216
3570098591.611907,1.000000,1.000000,0.000219,0.006457,0.004224,0.002234
3570098591.621907,1.000000,1.000000,0.000271,0.007063,0.004818,0.002245
3570098591.631908,1.000000,1.000000,0.000328,0.007662,0.005411,0.002251
3570098591.641909,1.000000,1.000000,0.000391,0.008255,0.006005,0.002251
3570098591.651910,1.000000,1.000000,0.000460,0.008842,0.006598,0.002244
3570098591.661909,1.000000,1.000000,0.000534,0.009423,0.007191,0.002232
3570098591.671909,1.000000,1.000000,0.000615,0.009998,0.007783,0.002214
3570098591.681909,1.000000,1.000000,0.000702,0.010566,0.008376,0.002191
3570098591.691910,1.000000,1.000000,0.000795,0.011129,0.008968,0.002161
3570098591.701910,1.000000,1.000000,0.000893,0.011686,0.009560,0.002126
3570098591.711912,1.000000,1.000000,0.000998,0.012238,0.010152,0.002086
3570098591.721910,1.000000,1.000000,0.001108,0.012783,0.010743,0.002040
3570098591.731911,1.000000,1.000000,0.001224,0.013323,0.011335,0.001988
3570098591.741911,1.000000,1.000000,0.001347,0.013857,0.011926,0.001931
3570098591.751911,1.000000,1.000000,0.001475,0.014386,0.012517,0.001869
3570098591.761913,1.000000,1.000000,0.001609,0.014909,0.013107,0.001802
3570098591.771914,1.000000,1.000000,0.001749,0.015427,0.013698,0.001729
3570098591.781913,1.000000,1.000000,0.001894,0.015939,0.014288,0.001651
3570098591.791913,1.000000,1.000000,0.002046,0.016446,0.014878,0.001569
3570098591.801914,1.000000,1.000000,0.002204,0.016948,0.015467,0.001481
3570098591.811914,1.000000,1.000000,0.002367,0.017445,0.016057,0.001388
3570098591.821915,1.000000,1.000000,0.002537,0.017936,0.016646,0.001290
3570098591.831916,1.000000,1.000000,0.002712,0.018423,0.017235,0.001187
3570098591.841915,1.000000,1.000000,0.002893,0.018904,0.017824,0.001080
3570098591.851915,1.000000,1.000000,0.003080,0.019380,0.018413,0.000967
3570098591.861915,1.000000,1.000000,0.003273,0.019851,0.019001,0.000850
3570098591.871917,1.000000,1.000000,0.003472,0.020318,0.019589,0.000729
3570098591.881916,1.000000,1.000000,0.003677,0.020780,0.020177,0.000603
3570098591.891918,1.000000,1.000000,0.003887,0.021236,0.020765,0.000472
3570098591.901918,1.000000,1.000000,0.004104,0.021688,0.021352,0.000336
3570098591.911917,1.000000,1.000000,0.004326,0.022136,0.021939,0.000196
3570098591.921917,1.000000,1.000000,0.004554,0.022579,0.022526,0.000052
3570098591.931917,1.000000,1.000000,0.004788,0.023017,0.023113,-0.000096
3570098591.941918,1.000000,1.000000,0.005028,0.023450,0.023700,-0.000249
3570098591.951920,1.000000,1.000000,0.005274,0.023879,0.024286,-0.000407
3570098591.961919,1.000000,1.000000,0.005526,0.024304,0.024872,-0.000568
3570098591.971920,1.000000,1.000000,0.005783,0.024724,0.025458,-0.000734
3570098591.981919,1.000000,1.000000,0.006047,0.025140,0.026044,-0.000903
3570098591.991919,1.000000,1.000000,0.006316,0.025552,0.026629,-0.001077
3570098592.001921,1.000000,1.000000,0.006591,0.025959,0.027214,-0.001255
3570098592.011922,1.000000,1.000000,0.006872,0.026362,0.027799,-0.001437
3570098592.021921,1.000000,1.000000,0.007159,0.026761,0.028384,-0.001623
