Absolute Time,x_noise,x_hat,y_noise,y_hat,psi_noise,psi_hat
3571296697.350725,1.141583,1.174225,0.629043,0.665459,-0.481740,-0.454658
3571296697.360725,1.122792,1.176744,0.691441,0.663965,-0.451743,-0.456586
3571296697.370725,1.015661,1.178216,0.690918,0.665709,-0.486816,-0.456956
3571296697.380726,1.180823,1.174406,0.742358,0.667198,-0.501776,-0.459018
3571296697.390727,1.184331,1.178842,0.690899,0.671062,-0.489928,-0.461712
3571296697.400723,1.028393,1.183234,0.733356,0.672277,-0.514422,-0.463701
3571296697.410727,1.220531,1.179814,0.680278,0.675402,-0.534371,-0.466791
3571296697.420726,1.255835,1.185936,0.676670,0.675704,-0.562192,-0.470710
3571296697.430727,1.171764,1.193487,0.689240,0.675699,-0.516442,-0.475805
3571296697.440728,1.159709,1.196573,0.659420,0.676496,-0.444418,-0.478429
3571296697.450728,0.984374,1.198902,0.712462,0.676098,-0.508975,-0.477410
3571296697.460729,1.240714,1.192587,0.745888,0.678038,-0.509739,-0.479586
3571296697.470727,1.228946,1.199085,0.664640,0.681510,-0.454785,-0.481695
3571296697.480728,1.208067,1.204681,0.658080,0.681079,-0.556639,-0.481019
3571296697.490729,1.134580,1.209008,0.797364,0.679924,-0.529205,-0.485344
3571296697.500726,1.194594,1.209543,0.747251,0.685732,-0.492705,-0.488128
3571296697.510732,1.143970,1.212976,0.696602,0.688966,-0.529621,-0.488997
3571296697.520730,1.213712,1.213781,0.726189,0.689419,-0.506052,-0.491626
3571296697.530730,1.174934,1.217949,0.686017,0.691390,-0.506003,-0.492978
3571296697.540731,1.230841,1.220025,0.751723,0.691305,-0.574185,-0.494261
3571296697.550731,1.258273,1.224733,0.739670,0.694144,-0.445086,-0.498813
3571296697.560732,1.211989,1.230532,0.724216,0.696796,-0.412912,-0.496845
3571296697.570731,1.210662,1.233779,0.796307,0.698699,-0.469312,-0.493390
3571296697.580731,1.180450,1.236831,0.761820,0.703790,-0.512101,-0.492844
3571296697.590732,1.232298,1.238275,0.739135,0.706772,-0.656797,-0.494408
3571296697.600728,1.173193,1.242157,0.764786,0.707896,-0.575950,-0.502965
3571296697.610733,1.201518,1.242994,0.825679,0.710555,-0.376641,-0.507179
3571296697.620733,1.314051,1.245115,0.729060,0.716889,-0.555165,-0.501459
3571296697.630733,1.274941,1.252685,0.780115,0.717455,-0.660557,-0.504717
3571296697.640733,1.276250,1.257958,0.772888,0.720040,-0.486056,-0.512971
3571296697.650733,1.212822,1.263059,0.756437,0.722881,-0.461018,-0.512319
3571296697.660734,1.248661,1.264814,0.723647,0.724887,-0.482081,-0.510469
3571296697.670732,1.219994,1.268241,0.804583,0.725106,-0.460932,-0.509727
3571296697.680733,1.174736,1.270098,0.691488,0.729350,-0.616425,-0.507982
3571296697.690734,1.317217,1.269666,0.703793,0.727214,-0.487153,-0.513907
3571296697.700730,1.185523,1.276210,0.804153,0.726328,-0.513490,-0.513242
3571296697.710735,1.253936,1.276020,0.779933,0.730267,-0.602815,-0.513889
3571296697.720735,1.280916,1.279174,0.814014,0.732455,-0.616309,-0.518866
3571296697.730736,1.209024,1.283490,0.710253,0.736142,-0.501668,-0.524272
3571296697.740736,1.118392,1.284098,0.836084,0.735074,-0.591013,-0.523825
3571296697.750736,1.251269,1.280258,0.758662,0.739815,-0.563815,-0.527759
3571296697.760736,1.311200,1.283090,0.763721,0.740665,-0.517175,-0.530181
3571296697.770737,1.358348,1.288710,0.750250,0.741918,-0.586350,-0.530208
3571296697.780737,1.307099,1.296358,0.881758,0.742158,-0.478532,-0.533609
3571296697.790737,1.324964,1.301131,0.820014,0.749258,-0.613652,-0.531584
3571296697.800734,1.269773,1.306548,0.747227,0.752427,-0.576166,-0.536248
3571296697.810738,1.290868,1.309019,0.850762,0.752051,-0.578129,-0.538863
3571296697.820738,1.332455,1.312402,0.747781,0.756734,-0.553974,-0.541450
3571296697.830738,1.281877,1.317653,0.677603,0.756269,-0.571329,-0.542735
3571296697.840739,1.244796,1.320184,0.803725,0.752328,-0.599329,-0.544803
3571296697.850739,1.198752,1.320780,0.910307,0.754610,-0.634205,-0.548141
3571296697.860739,1.383334,1.319093,0.850169,0.761830,-0.471944,-0.553025
3571296697.870739,1.376813,1.326498,0.852099,0.766460,-0.511473,-0.549755
3571296697.880739,1.302183,1.333237,0.836781,0.770790,-0.528438,-0.548561
3571296697.890740,1.256907,1.336014,0.836088,0.774089,-0.591995,-0.548245
3571296697.900736,1.222792,1.336445,0.808777,0.776921,-0.605276,-0.551044
3571296697.910740,1.255342,1.335191,0.707767,0.778225,-0.642916,-0.554359
3571296697.920741,1.288959,1.335574,0.786160,0.774377,-0.608796,-0.559357
3571296697.930741,1.318813,1.337592,0.747323,0.774684,-0.564044,-0.562455
3571296697.940742,1.237187,1.340978,0.778189,0.773273,-0.562068,-0.563220
3571296697.950739,1.277430,1.340220,0.786419,0.773443,-0.535391,-0.563849
3571296697.960742,1.205475,1.341464,0.839073,0.774121,-0.621241,-0.563141
3571296697.970742,1.345291,1.339127,0.809031,0.776963,-0.569073,-0.566653
3571296697.980743,1.444442,1.343737,0.877706,0.778425,-0.630855,-0.567453
3571296697.990743,1.358163,1.352947,0.880713,0.782900,-0.497811,-0.571229
3571296698.000740,1.312409,1.357515,0.736423,0.787878,-0.685605,-0.568330
3571296698.010743,1.379222,1.359594,0.802940,0.784766,-0.673742,-0.574732
3571296698.020742,1.375757,1.364841,0.871770,0.785099,-0.657714,-0.580258
3571296698.030743,1.228121,1.369675,0.879528,0.788841,-0.579549,-0.584745
3571296698.040744,1.353482,1.367100,0.803242,0.793117,-0.667570,-0.585204
3571296698.050745,1.430428,1.370736,0.797732,0.793084,-0.537680,-0.589937
3571296698.060745,1.329548,1.377984,0.918904,0.793344,-0.603897,-0.588103
3571296698.070744,1.466477,1.379954,0.864288,0.799215,-0.668769,-0.589583
3571296698.080745,1.365118,1.388485,0.830988,0.801855,-0.672815,-0.594160
3571296698.090746,1.402893,1.391658,0.814664,0.802725,-0.677803,-0.598722
3571296698.100741,1.343474,1.396519,0.910897,0.802735,-0.593129,-0.603314
3571296698.110745,1.356798,1.398281,0.895700,0.807804,-0.574467,-0.603556
3571296698.120747,1.295974,1.400612,0.907214,0.811966,-0.666111,-0.602869
3571296698.130746,1.320022,1.399835,0.836932,0.816090,-0.611545,-0.606686
3571296698.140747,1.333236,1.400293,0.815226,0.816821,-0.571276,-0.607658
3571296698.150747,1.315883,1.401382,0.774744,0.816633,-0.551262,-0.606612
3571296698.160748,1.355486,1.401575,0.810757,0.814565,-0.677229,-0.604631
3571296698.170747,1.477878,1.403654,0.857866,0.813804,-0.669614,-0.608888
3571296698.180747,1.407117,1.411608,0.836125,0.815410,-0.594397,-0.612574
3571296698.190748,1.288366,1.415756,0.815719,0.816204,-0.661741,-0.612413
3571296698.200744,1.377813,1.413888,0.715588,0.815670,-0.660585,-0.615544
3571296698.210748,1.364191,1.416475,0.845089,0.810281,-0.602764,-0.618469
3571296698.220749,1.544996,1.418296,0.797621,0.811721,-0.637800,-0.618432
3571296698.230748,1.397867,1.428839,0.855259,0.810621,-0.569349,-0.620102
3571296698.240750,1.327547,1.431713,0.920477,0.812685,-0.619851,-0.618347
3571296698.250750,1.435226,1.431008,0.925708,0.817608,-0.665235,-0.619134
3571296698.260750,1.503979,1.435572,0.833081,0.822348,-0.613517,-0.622098
3571296698.270750,1.461241,1.443292,0.833563,0.822565,-0.727536,-0.622396
3571296698.280751,1.479992,1.448491,0.793093,0.822297,-0.599387,-0.628245
3571296698.290751,1.516719,1.454422,0.867209,0.820627,-0.677319,-0.627562
3571296698.300748,1.421805,1.461827,0.892311,0.822310,-0.658084,-0.630713
3571296698.310750,1.500349,1.464255,0.828514,0.825218,-0.647704,-0.632775
3571296698.320751,1.482954,1.470403,0.837797,0.824919,-0.642417,-0.634232
3571296698.330751,1.473751,1.475409,0.900121,0.825108,-0.688818,-0.635359
3571296698.340754,1.430111,1.479700,0.893406,0.828124,-0.732311,-0.638696
3571296698.350751,1.352483,1.481624,0.776768,0.830476,-0.584823,-0.644001
3571296698.360752,1.515458,1.479745,0.761267,0.827671,-0.664369,-0.641854
3571296698.370752,1.467248,1.485879,0.862969,0.823894,-0.633523,-0.643685
3571296698.380753,1.375181,1.489380,0.948671,0.825394,-0.705608,-0.643920
3571296698.390754,1.395261,1.488181,0.843788,0.830685,-0.717704,-0.647661
3571296698.400750,1.373237,1.488012,0.822511,0.830550,-0.711301,-0.651817
3571296698.410754,1.555909,1.486783,0.970647,0.829410,-0.682272,-0.655466
3571296698.420753,1.402879,1.494546,0.934876,0.835678,-0.640528,-0.657525
3571296698.430755,1.492048,1.494491,0.982640,0.840080,-0.753451,-0.657446
3571296698.440755,1.438973,1.498712,0.841329,0.846102,-0.754965,-0.662883
3571296698.450756,1.500680,1.500141,0.998219,0.844933,-0.636919,-0.668140
3571296698.460756,1.505330,1.504591,0.897674,0.851991,-0.692001,-0.667386
3571296698.470756,1.487966,1.509025,0.915641,0.853558,-0.733272,-0.669353
3571296698.480755,1.400856,1.512367,0.980077,0.855743,-0.653207,-0.673240
3571296698.490757,1.531189,1.511353,0.809324,0.861317,-0.725776,-0.673034
3571296698.500753,1.485911,1.516700,0.833628,0.857972,-0.589724,-0.676377
3571296698.510756,1.446293,1.519650,0.841086,0.856574,-0.713677,-0.672916
3571296698.520757,1.467790,1.520465,0.925252,0.855058,-0.693897,-0.675661
3571296698.530757,1.572802,1.522305,0.876343,0.857806,-0.737219,-0.677310
3571296698.540757,1.562132,1.529146,0.989442,0.857844,-0.761805,-0.680995
3571296698.550757,1.602518,1.535114,0.872553,0.863289,-0.628853,-0.685709
3571296698.560758,1.591712,1.542855,0.931812,0.863354,-0.821840,-0.683707
3571296698.570758,1.416344,1.549538,0.938152,0.865458,-0.753998,-0.691220
3571296698.580758,1.550684,1.547419,0.883588,0.868063,-0.688767,-0.695071
3571296698.590759,1.507831,1.552009,0.927826,0.868166,-0.710322,-0.695554
3571296698.600755,1.454421,1.554272,0.995432,0.870326,-0.715007,-0.697063
3571296698.610759,1.533993,1.553817,0.975878,0.875658,-0.717339,-0.698726
3571296698.620759,1.615011,1.557266,0.959213,0.879766,-0.702576,-0.700423
3571296698.630761,1.532260,1.564511,0.949414,0.882927,-0.709554,-0.701315
3571296698.640760,1.582086,1.567366,0.906789,0.885424,-0.720574,-0.702503
3571296698.650761,1.460317,1.572505,0.959426,0.885671,-0.738414,-0.704169
3571296698.660760,1.453469,1.571441,0.907574,0.888395,-0.720696,-0.706625
3571296698.670759,1.565771,1.570111,0.955798,0.888534,-0.831204,-0.708099
3571296698.680761,1.544441,1.574210,0.934669,0.890534,-0.752432,-0.714898
3571296698.690762,1.644271,1.577158,0.853717,0.891750,-0.697080,-0.717534
3571296698.700758,1.514715,1.584880,0.944818,0.889201,-0.784044,-0.717340
3571296698.710761,1.603876,1.585831,0.883767,0.890835,-0.712023,-0.721397
3571296698.720762,1.546072,1.591154,0.960222,0.889728,-0.726864,-0.721746
3571296698.730762,1.560607,1.593388,0.853134,0.892337,-0.622878,-0.722798
3571296698.740763,1.621471,1.596286,0.938053,0.890060,-0.657059,-0.718716
3571296698.750763,1.646871,1.601998,0.844838,0.891879,-0.792967,-0.716485
3571296698.760764,1.545763,1.608562,0.993224,0.888460,-0.670120,-0.720989
3571296698.770763,1.549856,1.609982,0.936409,0.892988,-0.719242,-0.719281
3571296698.780764,1.605480,1.611500,0.894004,0.894304,-0.688636,-0.720046
3571296698.790765,1.507594,1.615680,1.023126,0.893623,-0.884091,-0.719275
3571296698.800760,1.534129,1.614670,0.918070,0.898417,-0.722369,-0.728082
3571296698.810765,1.632024,1.615193,0.953216,0.898558,-0.730662,-0.728583
3571296698.820765,1.629357,1.620460,0.972329,0.900369,-0.705800,-0.729460
3571296698.830765,1.599152,1.625363,0.868287,0.903134,-0.850794,-0.729078
3571296698.840766,1.572089,1.628401,0.896102,0.900050,-0.788823,-0.735792
3571296698.850766,1.603589,1.630050,1.046880,0.898742,-0.796008,-0.739166
3571296698.860766,1.642474,1.633149,0.932629,0.904820,-0.738483,-0.742733
3571296698.870766,1.605181,1.638055,0.853356,0.905283,-0.781912,-0.743322
3571296698.880767,1.515177,1.640861,1.005748,0.901663,-0.824597,-0.746000
3571296698.890766,1.608795,1.639092,0.993751,0.905464,-0.697988,-0.750636
3571296698.900764,1.665657,1.642102,0.980289,0.909055,-0.903011,-0.748870
3571296698.910767,1.540654,1.647502,0.948083,0.910916,-0.716719,-0.757195
3571296698.920767,1.441907,1.646768,0.934886,0.911930,-0.809237,-0.756035
3571296698.930768,1.645773,1.641161,0.923020,0.911840,-0.767236,-0.759441
3571296698.940769,1.653926,1.645818,0.947595,0.911359,-0.839809,-0.760634
3571296698.950768,1.605231,1.650561,0.954995,0.911781,-0.778594,-0.765312
3571296698.960769,1.552559,1.652775,0.872749,0.912810,-0.830487,-0.766782
3571296698.970767,1.678373,1.652251,0.963362,0.909549,-0.820234,-0.770714
3571296698.980768,1.610712,1.657903,1.022833,0.910909,-0.775930,-0.773959
3571296698.990770,1.641190,1.660035,1.024876,0.915299,-0.742464,-0.774888
3571296699.000767,1.631845,1.663583,1.054276,0.919723,-0.784462,-0.774133
3571296699.010770,1.579169,1.666462,0.855099,0.925180,-0.766256,-0.775460
3571296699.020770,1.597821,1.666652,0.863915,0.920737,-0.832595,-0.775830
3571296699.030771,1.609670,1.667666,0.875724,0.916644,-0.779046,-0.779419
3571296699.040771,1.607589,1.669274,0.856950,0.913561,-0.833129,-0.780221
3571296699.050771,1.712667,1.670637,1.036404,0.909471,-0.846591,-0.783624
3571296699.060773,1.702173,1.677043,1.090481,0.914273,-0.854521,-0.787523
3571296699.070771,1.536990,1.682617,0.991583,0.921446,-0.811351,-0.791628
3571296699.080771,1.719039,1.679921,1.033884,0.923635,-0.800318,-0.793431
3571296699.090772,1.615787,1.686250,0.928406,0.927829,-0.763365,-0.794607
3571296699.100769,1.724792,1.687278,0.935982,0.926838,-0.794115,-0.793919
3571296699.110773,1.601548,1.693540,1.079120,0.926127,-0.851659,-0.794758
3571296699.120773,1.624707,1.693413,0.979157,0.932178,-0.815823,-0.798365
3571296699.130774,1.670397,1.694471,1.020605,0.933216,-0.854863,-0.800052
3571296699.140774,1.644344,1.697655,0.959795,0.936053,-0.755224,-0.803563
3571296699.150773,1.689860,1.699535,0.962021,0.936227,-0.802383,-0.802041
3571296699.160774,1.658070,1.703492,1.029316,0.936289,-0.844290,-0.802886
3571296699.170774,1.602792,1.705654,1.027845,0.939445,-0.813509,-0.805735
3571296699.180776,1.643850,1.705056,0.939305,0.942511,-0.897861,-0.806944
3571296699.190776,1.645992,1.706370,1.016484,0.940741,-0.821347,-0.812214
3571296699.200771,1.718517,1.707836,1.110335,0.943153,-0.893113,-0.813500
3571296699.210776,1.712820,1.712666,1.025914,0.949713,-0.736627,-0.818228
3571296699.220775,1.842288,1.717180,0.929587,0.952528,-0.859699,-0.815090
3571296699.230776,1.724521,1.727647,1.048132,0.949959,-0.864355,-0.818103
3571296699.240777,1.712094,1.731857,1.077250,0.953276,-0.869479,-0.821200
3571296699.250776,1.735106,1.735250,1.038553,0.957830,-0.843605,-0.824402
3571296699.260777,1.647935,1.739638,0.911484,0.960388,-0.800115,-0.826188
3571296699.270776,1.702266,1.739619,0.985917,0.956815,-0.833891,-0.825763
3571296699.280777,1.741234,1.742208,0.950156,0.956894,-0.886323,-0.827000
3571296699.290778,1.752731,1.746497,1.059967,0.954995,-0.894345,-0.830737
3571296699.300774,1.730718,1.751126,0.976502,0.958509,-0.865388,-0.834691
3571296699.310778,1.729434,1.754504,1.024510,0.957906,-0.819186,-0.837044
3571296699.320779,1.730525,1.757719,0.998139,0.959876,-0.976329,-0.837027
3571296699.330779,1.714705,1.760577,1.046209,0.959785,-0.878487,-0.844682
3571296699.340780,1.754522,1.762698,1.050785,0.962461,-0.976426,-0.847203
3571296699.350779,1.797939,1.766487,0.940700,0.964810,-0.767651,-0.854389
3571296699.360780,1.672859,1.772526,0.921958,0.962586,-0.949326,-0.851041
3571296699.370780,1.828093,1.771908,1.038224,0.958757,-0.869627,-0.856715
3571296699.380780,1.720794,1.779027,0.975563,0.961127,-0.723650,-0.858232
3571296699.390780,1.773329,1.780739,1.023107,0.960978,-0.766586,-0.852541
3571296699.400777,1.836565,1.784891,1.026229,0.962959,-0.805327,-0.849202
3571296699.410781,1.741165,1.791882,1.052352,0.964821,-0.790513,-0.847901
3571296699.420782,1.712621,1.793899,1.078786,0.967933,-0.827113,-0.845931
3571296699.430781,1.786761,1.794381,1.011651,0.972018,-0.884515,-0.845833
3571296699.440782,1.700656,1.798373,0.985347,0.972377,-0.878234,-0.848539
3571296699.450782,1.836038,1.797981,0.991501,0.971461,-0.900719,-0.850809
3571296699.460782,1.716759,1.804177,0.979887,0.970791,-0.905081,-0.854068
3571296699.470781,1.772711,1.804247,1.084708,0.969566,-0.931780,-0.857387
3571296699.480783,1.870746,1.806998,1.042569,0.973398,-0.923643,-0.861854
3571296699.490783,1.815350,1.814412,1.150840,0.975023,-0.965237,-0.865715
3571296699.500779,1.706262,1.818689,1.096591,0.981673,-0.941052,-0.871427
3571296699.510783,1.728930,1.817484,1.043217,0.985456,-0.869078,-0.875692
3571296699.520783,1.769920,1.817563,1.062732,0.986764,-0.926795,-0.876241
3571296699.530783,1.792315,1.819543,0.966787,0.988708,-0.858430,-0.879578
3571296699.540785,1.792729,1.822630,0.943778,0.986176,-0.813981,-0.879418
3571296699.550785,1.825739,1.825649,1.088130,0.982840,-0.945088,-0.877087
3571296699.560785,1.819678,1.829928,1.006257,0.986131,-0.817661,-0.881262
3571296699.570784,1.780256,1.833904,1.064257,0.985826,-0.860873,-0.879016
3571296699.580785,1.852316,1.835704,0.990239,0.988171,-0.964705,-0.878978
3571296699.590786,1.783771,1.840755,1.033681,0.986342,-1.004528,-0.884009
3571296699.600782,1.839762,1.842139,1.054589,0.986552,-0.849943,-0.890750
3571296699.610786,1.834789,1.846460,1.101450,0.988437,-0.888233,-0.889627
3571296699.620787,1.856996,1.850272,1.033734,0.992346,-0.915251,-0.890420
3571296699.630787,1.794147,1.854938,0.998013,0.992644,-0.931361,-0.892492
3571296699.640787,1.787982,1.856284,1.120217,0.991115,-0.906978,-0.895251
3571296699.650787,1.850555,1.857306,1.105509,0.995725,-0.914507,-0.896687
3571296699.660788,1.884835,1.861319,1.111247,0.999361,-0.927570,-0.898420
3571296699.670787,1.671331,1.866787,0.989047,1.003043,-0.971951,-0.900708
3571296699.680789,1.859054,1.861492,1.035809,1.000395,-0.891443,-0.905053
3571296699.690789,1.850834,1.865756,1.084942,1.000503,-0.832756,-0.905261
3571296699.700784,1.841067,1.869499,1.024188,1.003261,-0.914360,-0.902588
3571296699.710789,1.859490,1.872459,0.975079,1.002560,-0.920340,-0.904017
3571296699.720789,1.876492,1.876164,1.120832,0.999470,-0.984665,-0.905667
3571296699.730789,1.820685,1.880398,1.051664,1.003364,-0.862718,-0.910380
3571296699.740790,1.691884,1.881919,1.094568,1.004222,-0.801557,-0.908915
3571296699.750790,1.848640,1.877166,1.126662,1.007404,-0.834109,-0.904522
3571296699.760790,1.896640,1.880248,1.011826,1.011850,-0.895748,-0.901915
3571296699.770790,1.923012,1.885428,1.022293,1.010205,-0.882587,-0.902432
3571296699.780792,1.850899,1.891665,1.034534,1.009206,-0.906948,-0.902278
3571296699.790792,1.864897,1.894042,1.141809,1.008745,-0.860139,-0.903316
3571296699.800787,1.884189,1.897062,1.070678,1.013744,-0.894308,-0.902015
3571296699.810791,1.954813,1.900822,1.075018,1.014879,-0.933693,-0.902438
3571296699.820791,1.887866,1.907777,1.152120,1.015997,-0.976137,-0.904761
3571296699.830792,1.867994,1.911049,1.036742,1.020640,-0.994445,-0.909048
3571296699.840794,1.844250,1.913156,1.056112,1.019352,-0.957295,-0.914028
3571296699.850793,1.962144,1.914076,1.026821,1.019228,-0.943158,-0.916963
3571296699.860793,1.865811,1.920730,1.070168,1.017740,-0.984464,-0.919067
3571296699.870792,1.910628,1.922281,0.997784,1.018262,-0.964181,-0.923089
3571296699.880793,1.832298,1.925984,1.119859,1.015312,-0.905956,-0.925932
3571296699.890794,1.848828,1.925793,1.028493,1.018711,-0.959221,-0.925795
3571296699.900790,1.850010,1.926321,1.148969,1.017257,-0.879542,-0.928261
3571296699.910794,1.948178,1.927020,1.043258,1.022096,-0.899638,-0.926717
3571296699.920794,1.920443,1.932441,1.090657,1.021454,-0.987455,-0.926220
3571296699.930794,1.946399,1.936083,1.032646,1.022776,-0.937556,-0.930031
3571296699.940796,1.852209,1.940912,1.093095,1.021416,-0.862652,-0.931226
3571296699.950794,1.854026,1.941037,1.036712,1.023398,-0.919591,-0.928702
3571296699.960796,1.902221,1.941152,0.997602,1.022283,-0.853855,-0.929069
3571296699.970795,1.897243,1.943717,1.108242,1.019602,-0.930096,-0.926203
3571296699.980797,1.825173,1.945790,1.117994,1.022110,-1.008911,-0.927187
3571296699.990796,2.001545,1.944090,1.096113,1.024636,-1.023976,-0.931972
3571296700.000793,2.007512,1.951042,1.069666,1.025909,-0.976274,-0.937270
3571296700.010797,1.941341,1.958050,1.080103,1.026029,-0.946983,-0.939992
3571296700.020798,1.976179,1.961548,1.081286,1.026777,-0.946605,-0.941155
3571296700.030797,1.971504,1.966576,1.144430,1.027548,-1.035960,-0.942241
3571296700.040798,1.960333,1.970947,1.045492,1.030982,-0.914788,-0.947639
3571296700.050798,1.979967,1.974805,1.037127,1.029939,-0.976443,-0.946867
3571296700.060798,1.975457,1.979317,1.059140,1.028272,-0.885809,-0.949136
3571296700.070799,1.984666,1.983555,1.149592,1.028151,-0.878988,-0.946870
3571296700.080800,2.084372,1.988048,1.102801,1.032478,-0.996345,-0.944369
3571296700.090799,2.001160,1.996969,1.069971,1.033802,-1.043653,-0.947710
3571296700.100796,1.985823,2.001295,1.115340,1.033263,-0.932988,-0.953207
3571296700.110800,2.058620,2.004893,1.038614,1.035431,-1.086368,-0.953042
3571296700.120800,1.990975,2.011535,1.134214,1.033108,-0.926638,-0.960373
3571296700.130800,2.037119,2.014899,1.068454,1.036230,-0.942396,-0.959562
3571296700.140801,1.831804,2.020322,1.188184,1.035925,-1.070944,-0.959554
3571296700.150801,2.002375,2.015190,1.087549,1.040932,-0.927729,-0.965820
3571296700.160801,1.990070,2.018930,1.089218,1.041392,-0.913048,-0.964799
3571296700.170800,1.966016,2.021914,1.210515,1.041974,-1.027615,-0.963103
3571296700.180801,1.939709,2.023351,1.085376,1.047952,-0.871523,-0.967076
3571296700.190802,2.001827,2.023733,1.234456,1.048211,-0.979530,-0.963238
3571296700.200799,2.007864,2.026930,1.183635,1.055257,-0.977155,-0.964846
3571296700.210802,1.999849,2.030271,1.133622,1.059491,-0.967238,-0.966260
3571296700.220803,1.975637,2.033079,1.137577,1.061123,-1.107403,-0.967121
3571296700.230803,1.962896,2.034250,1.109713,1.062287,-1.111155,-0.974785
3571296700.240803,2.055347,2.034734,1.118916,1.062020,-1.048031,-0.982279
3571296700.250803,2.107217,2.039858,1.072322,1.062469,-1.076952,-0.986343
3571296700.260805,2.023680,2.047195,1.102139,1.060505,-0.979666,-0.991630
3571296700.270803,1.978377,2.050321,1.170617,1.060495,-0.996512,-0.991918
3571296700.280805,2.072811,2.051049,1.157965,1.063753,-0.961814,-0.993011
3571296700.290805,2.004530,2.056420,1.202697,1.066384,-1.043646,-0.992354
3571296700.300801,2.101600,2.058024,1.099744,1.070723,-0.903749,-0.995720
3571296700.310804,2.072287,2.064566,1.130176,1.070427,-1.053901,-0.992092
3571296700.320806,2.051028,2.069056,1.077230,1.070988,-1.054944,-0.995961
3571296700.330805,2.035597,2.072289,1.036948,1.068934,-1.003720,-0.999699
3571296700.340807,2.077149,2.074727,1.141120,1.065228,-0.980609,-1.000759
3571296700.350806,1.978033,2.079122,1.169765,1.066879,-1.114861,-1.000637
3571296700.360807,2.001733,2.078157,1.073730,1.069293,-0.986683,-1.007073
3571296700.370806,2.043785,2.078694,1.124704,1.067433,-0.973209,-1.006950
3571296700.380808,2.096743,2.081283,1.166961,1.068206,-1.014892,-1.006168
3571296700.390808,1.974943,2.086242,1.209509,1.070825,-1.047186,-1.007453
3571296700.400804,2.145284,2.084945,1.199846,1.075257,-1.035837,-1.010252
3571296700.410808,2.168286,2.092047,1.201099,1.079050,-1.007073,-1.012364
3571296700.420808,1.983796,2.099990,1.088748,1.082840,-1.096355,-1.012971
3571296700.430808,2.101115,2.098339,1.187508,1.080597,-1.072516,-1.017906
3571296700.440809,2.118781,2.102550,1.097095,1.083376,-0.861537,-1.021447
3571296700.450809,2.045855,2.107838,1.110916,1.082516,-0.976242,-1.014515
3571296700.460808,2.017108,2.109107,1.189504,1.081867,-1.065932,-1.013496
3571296700.470809,2.165116,2.108712,1.089880,1.084705,-1.009278,-1.016901
3571296700.480809,2.053485,2.115685,1.206512,1.082781,-1.026969,-1.017377
3571296700.490810,2.062555,2.116836,0.976872,1.086565,-1.061012,-1.018692
3571296700.500806,2.060092,2.118293,1.180969,1.078821,-0.988432,-1.021604
3571296700.510810,2.011170,2.119722,1.185095,1.081711,-1.019747,-1.020833
3571296700.520811,2.106872,2.118628,1.167269,1.084529,-1.093869,-1.021622
3571296700.530810,2.138939,2.122077,1.125252,1.086035,-0.927851,-1.025991
3571296700.540812,2.159980,2.127286,1.241452,1.086118,-1.056052,-1.022046
3571296700.550811,2.139601,2.132998,1.143068,1.091318,-1.098398,-1.024539
3571296700.560812,2.071815,2.137335,1.197257,1.091294,-1.076427,-1.028983
3571296700.570812,1.982410,2.138210,1.176580,1.094003,-1.004963,-1.032146
3571296700.580812,2.116464,2.134846,1.055913,1.095869,-1.061405,-1.031669
3571296700.590813,2.173016,2.138054,1.150797,1.091521,-0.980229,-1.033966
3571296700.600809,2.129746,2.144046,1.198933,1.092353,-0.939792,-1.032187
3571296700.610814,2.144453,2.147716,1.214917,1.095666,-1.060038,-1.028510
3571296700.620814,2.123816,2.151667,1.104721,1.099087,-1.051282,-1.030870
3571296700.630814,2.145439,2.154440,1.129103,1.097003,-1.071750,-1.032690
3571296700.640813,2.102726,2.158084,1.138781,1.096123,-1.037361,-1.035423
3571296700.650814,2.119946,2.159549,1.069612,1.095900,-0.967507,-1.036346
3571296700.660814,2.079861,2.161932,1.235552,1.092609,-1.025810,-1.033810
3571296700.670813,2.115970,2.162120,1.176376,1.097322,-1.166822,-1.034233
3571296700.680815,2.154328,2.163700,1.090653,1.098354,-1.121430,-1.041521
3571296700.690815,2.141904,2.167198,1.210861,1.095330,-0.983845,-1.046255
3571296700.700812,2.184143,2.170246,1.232940,1.098883,-1.003373,-1.044047
3571296700.710815,2.167560,2.175165,1.043808,1.103257,-0.980425,-1.042889
3571296700.720816,2.139138,2.179084,1.109745,1.098290,-1.068338,-1.040659
3571296700.730817,2.163660,2.181228,1.149020,1.096411,-1.081000,-1.042820
3571296700.740817,2.091252,2.184432,1.109601,1.096486,-1.083011,-1.045497
3571296700.750817,2.123532,2.183944,1.142473,1.094625,-1.009344,-1.048146
3571296700.760817,2.188249,2.185225,1.114391,1.094762,-1.094173,-1.047070
3571296700.770816,2.192871,2.189400,1.234642,1.093172,-1.118263,-1.050183
3571296700.780818,2.185126,2.193534,1.068862,1.097428,-1.123330,-1.054327
3571296700.790819,2.162726,2.197077,1.178674,1.093370,-1.095846,-1.058525
3571296700.800814,2.180859,2.199426,1.316176,1.094974,-1.071163,-1.061185
3571296700.810819,2.177810,2.202607,1.164377,1.103308,-1.034504,-1.062513
3571296700.820819,2.164621,2.205572,1.123960,1.103984,-1.019928,-1.061986
3571296700.830820,2.194830,2.207783,1.083877,1.102716,-1.049720,-1.060766
