Absolute Time,x_noise,x_hat,y_noise,y_hat,psi_noise,psi_hat
3571296795.073360,0.328786,-0.070787,0.433959,-0.018581,0.185056,0.148470
3571296795.083361,0.301923,-0.051343,-0.324129,0.003417,-0.218155,0.150738
3571296795.093362,0.052911,-0.034174,-0.336178,-0.012609,0.295538,0.133199
3571296795.103358,-0.091332,-0.029948,0.016834,-0.028469,-0.573870,0.141552
3571296795.113363,0.279394,-0.033019,0.051262,-0.026298,0.073708,0.107048
3571296795.123363,0.104587,-0.017819,0.170806,-0.022590,-0.029768,0.105746
3571296795.133363,0.129680,-0.011889,-0.417206,-0.013228,-0.586540,0.099445
3571296795.143363,0.103705,-0.005051,-0.129307,-0.032970,0.394762,0.066227
3571296795.153363,-0.637236,0.000254,0.180878,-0.037748,0.372823,0.082460
3571296795.163363,-0.126028,-0.030841,0.475836,-0.027167,-0.009241,0.096880
3571296795.173363,0.292050,-0.035524,0.254494,-0.002701,-0.017863,0.091973
3571296795.183364,-0.073719,-0.019586,-0.436125,0.009784,0.168272,0.086863
3571296795.193365,0.132094,-0.022251,0.142157,-0.012031,-0.099647,0.091077
3571296795.203362,0.409171,-0.014765,0.315613,-0.004573,-0.140097,0.082010
3571296795.213365,0.348269,0.005872,0.489842,0.010988,-0.226756,0.071375
3571296795.223365,-0.098730,0.022536,-0.217685,0.034299,0.245061,0.056986
3571296795.233365,-0.036511,0.016610,0.481812,0.021958,0.366079,0.066299
3571296795.243367,0.478169,0.014013,0.290979,0.044333,0.105359,0.081098
3571296795.253366,-0.570015,0.036636,0.030721,0.056318,-0.315625,0.082484
3571296795.263366,0.720932,0.007017,-0.095504,0.055036,-0.167335,0.063238
3571296795.273366,0.085809,0.041811,0.180242,0.047654,0.631680,0.052112
3571296795.283367,-0.157127,0.043975,0.371889,0.054079,-0.198368,0.080525
3571296795.293367,0.097497,0.034148,-0.130585,0.069540,-0.145065,0.067093
3571296795.303364,0.182195,0.037219,0.007301,0.059741,-0.000665,0.056874
3571296795.313368,-0.128814,0.044279,-0.573654,0.057141,0.561884,0.054174
3571296795.323367,-0.239739,0.035853,-0.040496,0.026328,0.050705,0.079080
3571296795.333368,-0.112229,0.022394,-0.034020,0.023012,-0.091306,0.077881
3571296795.343370,-0.165996,0.015799,0.142247,0.020175,0.115910,0.069796
3571296795.353367,-0.233578,0.006912,-0.070720,0.026069,-0.554674,0.072202
3571296795.363369,0.005731,-0.004872,0.564032,0.021316,0.072682,0.041736
3571296795.373369,-0.103169,-0.004383,0.428237,0.047731,0.209965,0.043303
3571296795.383370,0.138671,-0.009222,0.216518,0.066240,0.283120,0.051502
3571296795.393370,-0.188892,-0.002026,0.225576,0.073522,-0.051588,0.062901
3571296795.403367,-0.175389,-0.011170,0.017348,0.080901,-0.482024,0.057427
3571296795.413371,-0.624588,-0.019225,-0.661634,0.077784,0.258791,0.031173
3571296795.423372,-0.695179,-0.048778,0.242878,0.041671,-0.071712,0.042307
3571296795.433371,-0.474524,-0.080361,0.628674,0.051441,-0.052389,0.036789
3571296795.443370,-0.084963,-0.099652,-0.134522,0.079557,-0.148844,0.032464
3571296795.453372,0.330908,-0.099009,-0.090572,0.069092,0.667042,0.023622
3571296795.463371,0.170892,-0.078067,0.445849,0.061231,-0.077838,0.055044
3571296795.473371,0.470285,-0.065990,0.073273,0.079950,0.129187,0.048645
3571296795.483372,0.079600,-0.039885,-0.588643,0.079577,-0.244086,0.052650
3571296795.493372,-0.203051,-0.034114,-0.228128,0.046954,-0.559606,0.038239
3571296795.503369,0.379335,-0.042419,-0.071841,0.033516,-0.147344,0.009071
3571296795.513373,0.463725,-0.021897,0.071425,0.028329,-0.376811,0.001373
3571296795.523372,-0.155467,0.001739,0.332166,0.030396,0.085457,-0.017186
3571296795.533373,-0.112915,-0.005953,-0.033145,0.045068,0.250364,-0.012316
3571296795.543375,-0.071179,-0.011189,0.216807,0.041205,0.079760,0.000388
3571296795.553373,-0.117836,-0.014144,0.101036,0.049726,-0.186708,0.004181
3571296795.563373,-0.171595,-0.019242,0.252245,0.052197,0.187515,-0.005217
3571296795.573374,0.142221,-0.026701,0.231654,0.061913,0.079007,0.004096
3571296795.583375,0.278682,-0.018496,-0.449400,0.070157,-0.145018,0.007683
3571296795.593376,0.264218,-0.004037,0.283300,0.044789,0.037218,0.000165
3571296795.603372,0.212522,0.009023,-0.112334,0.056385,0.339738,0.001893
3571296795.613376,-0.322518,0.018942,-0.056243,0.048116,-0.074922,0.018322
3571296795.623376,0.584964,0.002264,-0.176198,0.042988,-0.301552,0.013748
3571296795.633377,-0.158143,0.030653,-0.374427,0.032265,-0.083197,-0.001688
3571296795.643377,-0.524734,0.021427,-0.164866,0.012389,-0.107546,-0.005753
3571296795.653377,0.328787,-0.005235,-0.248764,0.003698,0.056911,-0.010819
3571296795.663378,-0.145125,0.011035,0.030909,-0.008669,-0.220688,-0.007618
3571296795.673377,0.084661,0.003387,0.329440,-0.006787,0.114142,-0.018122
3571296795.683378,0.376634,0.007335,0.373714,0.009559,-0.405544,-0.011791
3571296795.693378,0.106952,0.025313,0.186895,0.027289,0.260206,-0.031137
3571296795.703375,-0.660869,0.029288,0.084438,0.035037,-0.099450,-0.017080
3571296795.713378,0.719375,-0.004395,-0.212401,0.037416,-0.078288,-0.021231
3571296795.723380,-0.010299,0.030881,0.151231,0.025200,-0.186933,-0.024157
3571296795.733378,-0.231283,0.028853,0.351727,0.031318,-0.106724,-0.032256
3571296795.743380,0.109061,0.016146,0.170498,0.046919,-0.137116,-0.036068
3571296795.753379,0.141497,0.020656,-0.067256,0.052928,0.005754,-0.041191
3571296795.763379,0.284259,0.026533,-0.406776,0.047046,-0.451947,-0.039099
3571296795.773379,0.355762,0.039082,0.206365,0.024898,0.524399,-0.059459
3571296795.783381,0.436800,0.054535,0.615898,0.033726,0.186181,-0.031191
3571296795.793380,-0.171447,0.073187,0.086813,0.062099,-0.106793,-0.020733
3571296795.803377,0.091841,0.061261,0.146722,0.063288,0.312762,-0.025063
3571296795.813381,-0.327259,0.062762,0.338959,0.067345,-0.038747,-0.008698
3571296795.823381,0.191110,0.043742,0.132116,0.080579,0.045943,-0.010250
3571296795.833382,0.299639,0.050929,0.574769,0.083084,-0.465940,-0.007594
3571296795.843382,-0.143492,0.063059,-0.333807,0.107062,0.240647,-0.030068
3571296795.853382,0.165245,0.052983,-0.454234,0.085562,0.121023,-0.016998
3571296795.863382,0.213842,0.058455,0.181078,0.059227,-0.070909,-0.010363
3571296795.873382,-0.025417,0.066030,0.340108,0.065159,-0.053679,-0.013405
3571296795.883383,0.226176,0.061568,0.079446,0.078562,0.160837,-0.015466
3571296795.893384,-0.433541,0.069596,-0.155865,0.078600,0.126530,-0.006954
3571296795.903385,-0.428702,0.045054,0.219664,0.067158,0.473421,-0.000503
3571296795.913384,0.381645,0.021940,0.119619,0.074584,0.505708,0.022601
3571296795.923384,-0.695249,0.039475,0.156944,0.076768,-0.037525,0.046230
3571296795.933383,0.105641,0.003625,-0.496870,0.080669,-0.426752,0.042246
3571296795.943385,-0.416378,0.008577,0.032111,0.052499,-0.093581,0.019427
3571296795.953385,-0.275674,-0.012171,-0.120404,0.051491,-0.434903,0.013925
3571296795.963386,0.081729,-0.025055,-0.163790,0.043103,0.218956,-0.008000
3571296795.973385,-0.135122,-0.019869,0.245140,0.032986,0.623897,0.003017
3571296795.983385,0.204407,-0.025499,-0.062927,0.043298,-0.055100,0.033317
3571296795.993385,-0.312634,-0.014312,-0.080684,0.038095,-0.029428,0.029065
3571296796.003387,-0.536163,-0.028887,0.378015,0.032277,-0.512271,0.026262
3571296796.013385,0.146755,-0.053669,0.089507,0.049134,0.325832,-0.000003
3571296796.023387,-0.199054,-0.043922,0.255644,0.051069,-0.585942,0.015872
3571296796.033387,0.007765,-0.051532,0.232017,0.061049,-0.563898,-0.013519
3571296796.043388,-0.022938,-0.048683,-0.135734,0.069396,0.487229,-0.040497
3571296796.053387,0.251709,-0.047458,0.362190,0.059359,0.239360,-0.014894
3571296796.063387,-0.314145,-0.032902,-0.002536,0.074103,-0.007404,-0.002564
3571296796.073388,-0.102782,-0.046657,-0.509669,0.070351,-0.155508,-0.002850
3571296796.083389,0.209222,-0.049438,0.311244,0.042049,0.306604,-0.010355
3571296796.093389,-0.067272,-0.036851,-0.986029,0.055142,-0.004198,0.005058
3571296796.103384,0.178530,-0.038369,-0.126036,0.004330,-0.136317,0.004589
3571296796.113390,-0.679753,-0.027829,-0.255436,-0.002068,-0.314621,-0.002309
3571296796.123389,-0.168131,-0.059673,0.075260,-0.014459,0.380126,-0.017602
3571296796.133390,0.118847,-0.064982,0.505370,-0.010146,0.049366,0.001743
3571296796.143391,0.467095,-0.056054,-0.307614,0.014948,-0.284965,0.004048
3571296796.153390,-0.171164,-0.030583,-0.213710,-0.000815,0.234770,-0.010086
3571296796.163390,0.011241,-0.037456,0.382675,-0.011248,-0.113060,0.001815
3571296796.173389,0.103311,-0.035116,-0.295756,0.007925,-0.785551,-0.003818
3571296796.183391,0.111209,-0.028410,-0.035399,-0.006893,-0.190790,-0.042049
3571296796.193392,0.125101,-0.021630,0.112991,-0.008313,0.277681,-0.049484
3571296796.203393,0.702232,-0.014483,-0.487174,-0.002434,0.235817,-0.033691
3571296796.213391,-0.307857,0.020469,0.128168,-0.026117,-0.133181,-0.020659
3571296796.223393,0.494140,0.004440,-0.176420,-0.018636,-0.015630,-0.026245
3571296796.233392,-0.410206,0.028314,-0.390470,-0.026376,0.197001,-0.025832
3571296796.243393,-0.467267,0.006928,-0.132087,-0.044183,0.227879,-0.015048
3571296796.253392,0.445903,-0.016204,0.157790,-0.048525,0.344998,-0.003244
3571296796.263394,0.346168,0.006335,0.092999,-0.038520,0.018329,0.013744
3571296796.273393,-0.121534,0.022900,0.244181,-0.032159,-0.334322,0.014000
3571296796.283394,0.605577,0.015832,0.129762,-0.018725,0.004993,-0.002986
3571296796.293394,0.288581,0.044589,-0.021276,-0.011528,0.350880,-0.002622
3571296796.303390,0.048703,0.056507,0.362706,-0.012045,-0.109786,0.014622
3571296796.313395,-0.268021,0.056127,0.148558,0.006189,0.067261,0.008576
3571296796.323396,-0.011044,0.040322,-0.309771,0.013095,0.331079,0.011452
3571296796.333395,0.375045,0.037827,-0.347026,-0.002690,-0.322758,0.027087
3571296796.343396,0.203700,0.054259,0.139193,-0.019526,0.209695,0.010069
3571296796.353395,-0.233994,0.061563,0.259244,-0.011829,-0.362796,0.019837
3571296796.363395,-0.064818,0.047137,0.245454,0.001351,-0.114637,0.001191
3571296796.373395,0.218700,0.041672,-0.016540,0.013219,0.488404,-0.004484
3571296796.383397,0.035802,0.050322,0.348402,0.011735,0.147166,0.019560
3571296796.393397,0.254773,0.049621,0.104452,0.028118,-0.473499,0.025838
3571296796.403395,0.064785,0.059615,0.332664,0.031812,-0.480974,0.001507
3571296796.413398,0.185490,0.059859,-0.437227,0.046463,0.370837,-0.022084
3571296796.423397,-0.043191,0.065996,0.206652,0.022850,-0.020563,-0.002985
3571296796.433397,-0.285128,0.060671,-0.130752,0.031785,0.218623,-0.003876
3571296796.443399,-0.393502,0.043809,-0.042921,0.023830,-0.263395,0.006959
3571296796.453398,0.150826,0.022465,-0.011703,0.020547,-0.016252,-0.006247
3571296796.463399,0.261592,0.028714,0.393439,0.018944,-0.266012,-0.006777
3571296796.473398,0.306803,0.040060,0.599722,0.037186,0.721920,-0.019485
3571296796.483399,0.285648,0.053084,-0.106385,0.064610,-0.386054,0.016646
3571296796.493400,-0.136849,0.064434,-0.307887,0.056251,0.377240,-0.002995
3571296796.503400,-0.229751,0.054641,-0.126501,0.038483,0.352363,0.015547
3571296796.513400,-0.542713,0.040793,0.067795,0.030423,0.347130,0.032030
3571296796.523400,-0.796331,0.012352,-0.444116,0.032234,-0.231669,0.047507
3571296796.533401,0.277866,-0.027087,-0.163590,0.008982,0.098005,0.034001
3571296796.543401,0.384040,-0.012206,0.245999,0.000543,0.874286,0.037217
3571296796.553401,-0.248911,0.007152,-0.356016,0.012511,-0.006359,0.078209
3571296796.563402,-0.035635,-0.005310,0.194669,-0.005493,0.158496,0.074312
3571296796.573401,0.661573,-0.006755,-0.478318,0.004246,0.310902,0.078643
3571296796.583402,0.221148,0.025889,-0.177445,-0.019304,0.425181,0.090221
3571296796.593402,0.271765,0.035477,-0.090192,-0.027028,0.246340,0.106853
3571296796.603398,-0.058810,0.047072,0.185980,-0.030130,-0.149567,0.113989
3571296796.613402,0.483749,0.041974,-0.486924,-0.019634,-0.301589,0.101453
3571296796.623403,-0.322489,0.063589,0.170921,-0.042475,0.484608,0.082057
3571296796.633403,0.369900,0.044853,0.318143,-0.032047,-0.291271,0.101947
3571296796.643404,0.263902,0.060796,0.280816,-0.015008,-0.520439,0.083022
3571296796.653403,-0.081724,0.070795,0.220334,-0.000632,0.160173,0.053756
3571296796.663404,0.815554,0.063466,0.173829,0.010177,0.403664,0.059067
3571296796.673404,-0.452932,0.100255,-0.427695,0.018224,0.521413,0.076029
3571296796.683405,-0.180948,0.073382,-0.122683,-0.003443,0.234064,0.097969
3571296796.693405,-0.301852,0.061101,0.545194,-0.009211,-0.316133,0.104871
3571296796.703402,-0.357171,0.043531,-0.027951,0.017812,0.202966,0.084574
3571296796.713406,-0.560027,0.024105,0.132165,0.015640,0.608848,0.090555
3571296796.723406,0.027910,-0.004304,0.165259,0.021429,-0.076053,0.116088
3571296796.733406,0.029966,-0.002601,-0.204169,0.028484,-0.131046,0.106994
3571296796.743407,-0.128070,-0.000871,0.005908,0.017173,0.274788,0.095624
3571296796.753406,0.033388,-0.006953,0.084234,0.016717,0.251590,0.104594
3571296796.763406,-0.452375,-0.004857,0.439273,0.020104,0.262071,0.112020
3571296796.773406,-0.265840,-0.026554,-0.061059,0.040653,-0.305147,0.119613
3571296796.783407,-0.293824,-0.038055,-0.506667,0.035720,0.280305,0.099146
3571296796.793407,0.007884,-0.050402,-0.446152,0.009382,-0.518697,0.108210
3571296796.803405,0.156222,-0.047385,0.614313,-0.012850,-0.136838,0.077826
3571296796.813407,0.158759,-0.037275,-0.251037,0.017796,-0.447402,0.067475
3571296796.823409,0.279025,-0.027512,-0.612584,0.004691,-0.039831,0.042420
3571296796.833409,0.126065,-0.012365,0.243697,-0.025328,-0.086976,0.038416
3571296796.843409,-0.611188,-0.005403,-0.453740,-0.012130,0.233406,0.032291
3571296796.853409,0.265323,-0.034772,-0.030197,-0.033522,0.176280,0.042096
3571296796.863410,-0.178575,-0.019950,-0.116833,-0.033224,0.274278,0.048663
3571296796.873409,0.072371,-0.027508,0.313893,-0.037144,-0.331484,0.059718
3571296796.883410,0.302707,-0.022393,0.302025,-0.019988,0.113951,0.040674
3571296796.893410,0.071681,-0.006324,-0.041917,-0.004134,-0.028485,0.044254
3571296796.903408,-0.355363,-0.002276,-0.169971,-0.005851,0.011155,0.040710
3571296796.913410,0.384112,-0.019254,0.216686,-0.013718,0.164285,0.039263
3571296796.923411,-0.017402,0.000643,-0.369335,-0.002301,-0.368205,0.045362
3571296796.933411,-0.146634,0.000060,0.130834,-0.020162,-0.166571,0.025169
3571296796.943412,0.405036,-0.006805,-0.520034,-0.012696,-0.118158,0.015745
3571296796.953413,-0.096798,0.013575,0.285495,-0.037321,-0.684373,0.009115
3571296796.963412,0.202721,0.008513,-0.409152,-0.021636,-0.027665,-0.024874
3571296796.973411,-0.473084,0.018282,-0.129592,-0.040380,0.352161,-0.025233
3571296796.983413,0.399200,-0.005462,-0.007132,-0.044474,-0.400136,-0.007018
3571296796.993413,-0.337762,0.014618,0.401268,-0.042610,-0.253231,-0.026385
3571296797.003409,-0.138853,-0.002224,0.692046,-0.020858,-0.038890,-0.037694
3571296797.013413,0.118244,-0.008573,-0.212760,0.014103,0.171700,-0.038019
3571296797.023413,-0.114921,-0.002116,-0.060259,0.003302,0.033971,-0.028042
3571296797.033413,0.619739,-0.007306,0.198909,0.000429,-0.059044,-0.025245
3571296797.043415,-0.034068,0.023618,0.376356,0.010313,-0.000890,-0.027119
3571296797.053414,-0.504170,0.021147,-0.480547,0.028400,-0.147942,-0.026067
3571296797.063414,-0.307575,-0.004098,0.302501,0.003764,0.261180,-0.032246
3571296797.073415,0.317312,-0.018629,0.025991,0.018657,0.171381,-0.018155
3571296797.083415,-0.076917,-0.001941,0.018361,0.019321,-0.068496,-0.009091
3571296797.093416,-0.191894,-0.005221,0.029039,0.019504,-0.323852,-0.012159
3571296797.103412,-0.167049,-0.013896,0.067133,0.020101,0.000681,-0.027561
3571296797.113418,0.086263,-0.020998,-0.294915,0.022662,0.389339,-0.026407
3571296797.123416,0.117550,-0.015525,-0.065842,0.007565,-0.017681,-0.006317
3571296797.133418,-0.059380,-0.008650,0.149510,0.004248,-0.564136,-0.007023
3571296797.143417,-0.450003,-0.010650,-0.034409,0.011360,0.358508,-0.034393
3571296797.153417,0.198322,-0.031815,0.171091,0.009532,-0.178276,-0.015443
3571296797.163418,-0.192761,-0.020153,0.080306,0.017631,-0.365498,-0.023579
3571296797.173417,-0.247915,-0.028091,0.103442,0.020829,0.051550,-0.040492
3571296797.183418,-0.018493,-0.038428,-0.040897,0.025189,0.283195,-0.036259
3571296797.193418,0.580183,-0.037155,0.414968,0.022382,0.187227,-0.020902
3571296797.203415,-0.191317,-0.006696,0.305897,0.041923,-0.126106,-0.010931
3571296797.213418,-0.386317,-0.015233,-0.396156,0.055073,0.050850,-0.016722
3571296797.223420,0.110458,-0.032919,-0.268326,0.033424,0.113548,-0.013604
3571296797.233419,0.072823,-0.025534,-0.201585,0.019088,-0.294802,-0.007562
3571296797.243420,-0.552538,-0.020217,-0.539639,0.008518,0.076137,-0.021742
3571296797.253420,0.516579,-0.045761,0.618082,-0.017849,0.212626,-0.017153
3571296797.263420,0.009645,-0.017965,0.240650,0.013593,-0.072026,-0.006103
3571296797.273420,-0.353192,-0.016130,-0.548707,0.024983,0.482578,-0.009465
3571296797.283422,0.014052,-0.032320,0.323671,-0.002466,-0.299901,0.014421
3571296797.293421,-0.160614,-0.029507,-0.191561,0.013644,0.004821,-0.001007
3571296797.303417,0.046254,-0.035432,0.608893,0.004004,-0.050073,-0.000846
3571296797.313421,0.039920,-0.030954,0.191778,0.033856,-0.042085,-0.003376
3571296797.323423,-0.482241,-0.026997,0.434913,0.041925,0.080871,-0.005402
3571296797.333421,0.358563,-0.048747,0.689703,0.061529,0.062601,-0.001331
3571296797.343423,0.322929,-0.028415,0.389300,0.092609,-0.305717,0.001659
3571296797.353423,-0.162528,-0.010668,0.146949,0.107337,-0.078246,-0.013484
3571296797.363422,0.346065,-0.017528,-0.418260,0.109668,-0.078131,-0.016826
3571296797.373423,0.379229,0.000760,-0.253674,0.084320,-0.430443,-0.020007
3571296797.383423,-0.293873,0.019891,0.444323,0.068014,0.005177,-0.040254
3571296797.393425,0.141899,0.005132,0.440116,0.086822,-0.024449,-0.038297
3571296797.403424,0.658338,0.012363,0.277782,0.104504,-0.184922,-0.037877
3571296797.413424,0.094530,0.044509,0.201654,0.113321,-0.072073,-0.045317
3571296797.423424,-0.250638,0.047558,0.417191,0.118074,0.422990,-0.046904
3571296797.433424,-0.230385,0.033341,0.315983,0.133354,-0.099570,-0.024234
3571296797.443425,-0.014261,0.021110,0.458005,0.142708,-0.522257,-0.028125
3571296797.453425,0.009263,0.020151,-0.217047,0.158243,0.137606,-0.052488
3571296797.463427,0.282605,0.020131,-0.323845,0.140540,0.205860,-0.043505
3571296797.473425,-0.225573,0.033410,0.487141,0.118523,-0.243667,-0.031591
3571296797.483426,0.217563,0.021489,0.623188,0.136864,0.380880,-0.042179
3571296797.493426,0.019044,0.031417,0.192196,0.161306,0.477453,-0.021774
3571296797.503423,0.018957,0.031113,-0.272769,0.163578,0.099654,0.002420
3571296797.513427,0.029688,0.031086,-0.140483,0.142898,0.208201,0.007058
3571296797.523428,-0.284467,0.031522,-0.209215,0.129735,0.095048,0.016790
3571296797.533428,-0.271728,0.016689,0.417825,0.113799,0.080663,0.020553
3571296797.543428,0.569125,0.003208,-0.414477,0.129218,0.259761,0.023441
3571296797.553428,0.235172,0.031287,0.086074,0.103390,-0.129338,0.034948
3571296797.563428,-0.058022,0.041947,0.027364,0.102998,0.089778,0.026924
3571296797.573428,0.212590,0.037679,0.515767,0.099911,0.339299,0.029968
3571296797.583430,0.004627,0.046655,0.632706,0.120934,-0.319900,0.045062
3571296797.593428,0.104439,0.045423,0.675537,0.146216,-0.127764,0.027262
3571296797.603425,0.041287,0.049049,0.178764,0.172520,-0.310284,0.019654
3571296797.613429,-0.348122,0.049503,-0.123914,0.173178,0.108162,0.003473
3571296797.623429,0.045431,0.030729,-0.247346,0.159354,0.331871,0.008471
