x_noise,y_noise
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000031,-0.000019
0.000125,-0.000077
0.000282,-0.000172
0.000501,-0.000306
0.000783,-0.000478
0.001128,-0.000689
0.001535,-0.000938
0.002004,-0.001225
0.002536,-0.001550
0.003130,-0.001913
0.003786,-0.002314
0.004504,-0.002753
0.005285,-0.003230
0.006127,-0.003745
0.007031,-0.004298
0.007996,-0.004889
0.009023,-0.005518
0.010112,-0.006184
0.011263,-0.006888
0.012474,-0.007630
0.013747,-0.008409
0.015082,-0.009226
0.016477,-0.010080
0.017933,-0.010972
0.019451,-0.011901
0.021029,-0.012868
0.022668,-0.013871
0.024368,-0.014912
0.026129,-0.015990
0.027950,-0.017105
0.029832,-0.018257
0.031774,-0.019446
0.033776,-0.020671
0.035839,-0.021934
0.037962,-0.023233
0.040145,-0.024568
0.042388,-0.025941
0.044691,-0.027349
0.047054,-0.028794
0.049477,-0.030275
0.051959,-0.031792
0.054501,-0.033345
0.057103,-0.034934
0.059764,-0.036559
0.062485,-0.038220
0.065265,-0.039916
0.068105,-0.041648
0.071003,-0.043414
0.073961,-0.045216
0.076978,-0.047054
0.080054,-0.048926
0.083189,-0.050832
0.086383,-0.052774
0.089636,-0.054750
0.092948,-0.056760
0.096318,-0.058804
0.099747,-0.060883
0.103235,-0.062995
0.106781,-0.065140
0.110386,-0.067320
0.114049,-0.069532
0.117771,-0.071777
0.121551,-0.074056
0.125389,-0.076367
0.129286,-0.078710
0.133240,-0.081085
0.137253,-0.083493
0.141324,-0.085932
0.145453,-0.088402
0.149640,-0.090904
0.153885,-0.093437
0.158188,-0.096000
0.162549,-0.098594
0.166968,-0.101218
0.171444,-0.103871
0.175978,-0.106555
0.180571,-0.109267
0.185220,-0.112008
0.189928,-0.114778
0.194693,-0.117576
0.199516,-0.120402
0.204396,-0.123255
0.209334,-0.126136
0.214329,-0.129043
0.219382,-0.131977
0.224492,-0.134936
0.229660,-0.137921
0.234886,-0.140931
0.240168,-0.143966
0.245508,-0.147026
0.250906,-0.150109
0.256361,-0.153215
0.261873,-0.156345
0.267442,-0.159496
0.273069,-0.162670
0.278753,-0.165865
0.284494,-0.169081
0.290293,-0.172318
0.296148,-0.175574
0.302061,-0.178849
0.308031,-0.182143
0.314058,-0.185455
0.320143,-0.188785
0.326284,-0.192132
0.332482,-0.195495
0.338738,-0.198874
0.345050,-0.202267
0.351420,-0.205675
0.357846,-0.209097
0.364330,-0.212532
0.370870,-0.215979
0.377467,-0.219438
0.384121,-0.222908
0.390832,-0.226388
0.397599,-0.229877
0.404423,-0.233375
0.411304,-0.236881
0.418241,-0.240394
0.425235,-0.243913
0.432285,-0.247438
0.439391,-0.250967
0.446554,-0.254501
0.453773,-0.258037
0.461048,-0.261575
0.468379,-0.265115
0.475765,-0.268655
0.483208,-0.272195
0.490706,-0.275732
0.498260,-0.279268
0.505869,-0.282800
0.513534,-0.286328
0.521253,-0.289851
0.529028,-0.293367
0.536857,-0.296876
0.544741,-0.300377
0.552679,-0.303869
0.560672,-0.307350
0.568718,-0.310820
0.576818,-0.314278
0.584972,-0.317723
0.593179,-0.321153
0.601439,-0.324567
0.609752,-0.327965
0.618117,-0.331345
0.626534,-0.334707
0.635003,-0.338048
0.643524,-0.341369
0.652096,-0.344668
0.660718,-0.347943
