x_noise,y_noise
0.084709,-1.076323
0.086635,-1.091911
0.088578,-1.107489
0.090538,-1.123057
0.092515,-1.138616
0.094509,-1.154166
0.096519,-1.169706
0.098546,-1.185236
0.100588,-1.200757
0.102646,-1.216268
0.104720,-1.231769
0.106808,-1.247261
0.108911,-1.262742
0.111028,-1.278214
0.113160,-1.293675
0.115305,-1.309127
0.117463,-1.324569
0.119635,-1.340000
0.121820,-1.355421
0.124017,-1.370832
0.126226,-1.386233
0.128447,-1.401624
0.130679,-1.417005
0.132923,-1.432375
0.135177,-1.447735
0.137442,-1.463084
0.139717,-1.478423
0.142002,-1.493752
0.144297,-1.509071
0.146601,-1.524379
0.148914,-1.539677
0.151236,-1.554964
0.153566,-1.570240
0.155904,-1.585507
0.158249,-1.600762
0.160603,-1.616007
0.162963,-1.631242
0.165330,-1.646466
0.167704,-1.661679
0.170084,-1.676882
0.172470,-1.692074
0.174862,-1.707256
0.177259,-1.722428
0.179662,-1.737588
0.182069,-1.752739
0.184481,-1.767879
0.186898,-1.783008
0.189319,-1.798127
0.191744,-1.813236
0.194172,-1.828334
0.196605,-1.843422
0.199040,-1.858500
0.201479,-1.873567
0.203921,-1.888625
0.206365,-1.903672
0.208812,-1.918708
0.211262,-1.933735
0.213714,-1.948752
0.216168,-1.963758
0.218624,-1.978755
0.221081,-1.993741
0.223541,-2.008718
0.226001,-2.023685
0.228464,-2.038642
0.230927,-2.053589
0.233392,-2.068526
0.235858,-2.083454
0.238325,-2.098372
0.240793,-2.113280
0.243262,-2.128179
0.245732,-2.143068
0.248202,-2.157948
0.250674,-2.172818
0.253145,-2.187679
0.255618,-2.202530
0.258091,-2.217372
0.260565,-2.232205
0.263040,-2.247028
0.265515,-2.261842
0.267991,-2.276648
0.270468,-2.291443
0.272946,-2.306230
0.275424,-2.321008
0.277903,-2.335777
0.280383,-2.350536
0.282865,-2.365287
0.285347,-2.380029
0.287830,-2.394762
0.290315,-2.409485
0.292801,-2.424200
0.295289,-2.438907
0.297778,-2.453604
0.300269,-2.468292
0.302761,-2.482972
0.305256,-2.497643
0.307753,-2.512305
0.310253,-2.526958
0.312755,-2.541603
0.315260,-2.556238
0.317767,-2.570865
0.320278,-2.585484
0.322793,-2.600093
0.325310,-2.614693
0.327832,-2.629285
0.330357,-2.643868
0.332887,-2.658442
0.335422,-2.673007
0.337961,-2.687564
0.340505,-2.702111
0.343055,-2.716650
0.345610,-2.731179
0.348171,-2.745700
0.350738,-2.760211
0.353312,-2.774713
0.355893,-2.789206
0.358481,-2.803690
0.361076,-2.818165
0.363679,-2.832630
0.366290,-2.847086
0.368910,-2.861533
0.371539,-2.875970
0.374177,-2.890397
0.376824,-2.904815
0.379481,-2.919223
0.382149,-2.933621
0.384828,-2.948010
0.387517,-2.962388
0.390219,-2.976756
0.392932,-2.991114
0.395657,-3.005462
0.398396,-3.019799
0.401147,-3.034126
0.403913,-3.048442
0.406692,-3.062747
0.409486,-3.077042
0.412294,-3.091325
0.415119,-3.105597
0.417959,-3.119858
0.420815,-3.134107
0.423689,-3.148345
0.426579,-3.162570
0.429487,-3.176784
0.432414,-3.190986
0.435359,-3.205175
0.438324,-3.219352
0.441308,-3.233516
0.444312,-3.247668
0.447337,-3.261807
0.450383,-3.275932
0.453451,-3.290045
0.456541,-3.304144
0.459654,-3.318229
0.462790,-3.332301
0.465950,-3.346358
0.469134,-3.360401
0.472342,-3.374430
0.475576,-3.388445
0.478836,-3.402444
0.482122,-3.416428
0.485434,-3.430398
0.488774,-3.444351
0.492142,-3.458290
0.495539,-3.472212
0.498964,-3.486118
0.502418,-3.500007
0.505903,-3.513881
0.509418,-3.527737
0.512964,-3.541576
0.516542,-3.555398
0.520151,-3.569202
0.523794,-3.582988
0.527469,-3.596757
0.531178,-3.610507
0.534921,-3.624238
0.538699,-3.637951
0.542512,-3.651644
0.546360,-3.665318
0.550245,-3.678972
0.554166,-3.692606
0.558125,-3.706220
0.562122,-3.719813
0.566156,-3.733385
0.570230,-3.746937
0.574342,-3.760466
0.578495,-3.773974
0.582687,-3.787460
0.586920,-3.800924
0.591195,-3.814364
0.595511,-3.827782
0.599869,-3.841176
0.604270,-3.854547
0.608714,-3.867894
0.613201,-3.881216
0.617733,-3.894513
0.622309,-3.907786
0.626930,-3.921033
0.631596,-3.934255
0.636308,-3.947450
0.641066,-3.960619
0.645872,-3.973762
0.650724,-3.986877
0.655623,-3.999965
0.660571,-4.013024
0.665567,-4.026056
0.670612,-4.039059
0.675706,-4.052033
0.680849,-4.064978
0.686043,-4.077893
0.691287,-4.090778
0.696581,-4.103633
0.701927,-4.116457
0.707324,-4.129249
0.712773,-4.142010
0.718274,-4.154739
0.723827,-4.167435
0.729434,-4.180099
0.735093,-4.192729
0.740806,-4.205326
0.746573,-4.217889
0.752394,-4.230417
0.758269,-4.242911
0.764199,-4.255369
0.770184,-4.267792
0.776224,-4.280178
0.782319,-4.292528
0.788471,-4.304842
0.794678,-4.317117
0.800942,-4.329355
0.807263,-4.341555
0.813640,-4.353717
0.820074,-4.365839
0.826565,-4.377922
0.833114,-4.389965
0.839720,-4.401968
0.846384,-4.413930
0.853106,-4.425850
0.859886,-4.437730
0.866725,-4.449567
0.873622,-4.461361
0.880578,-4.473113
0.887592,-4.484822
0.894666,-4.496487
0.901798,-4.508107
0.908990,-4.519683
0.916241,-4.531214
0.923551,-4.542699
0.930921,-4.554139
0.938351,-4.565532
0.945840,-4.576878
0.953389,-4.588177
0.960997,-4.599428
0.968665,-4.610632
0.976394,-4.621786
0.984182,-4.632892
0.992030,-4.643948
0.999938,-4.654955
1.007906,-4.665911
1.015934,-4.676817
1.024022,-4.687671
1.032170,-4.698474
1.040378,-4.709225
1.048646,-4.719924
1.056974,-4.730570
1.065362,-4.741162
1.073809,-4.751701
1.082316,-4.762186
1.090883,-4.772616
1.099509,-4.782992
1.108195,-4.793312
1.116940,-4.803577
1.125745,-4.813785
1.134609,-4.823937
1.143532,-4.834032
1.152514,-4.844070
1.161555,-4.854050
1.170654,-4.863972
1.179812,-4.873836
1.189029,-4.883641
1.198304,-4.893386
1.207637,-4.903072
1.217027,-4.912698
1.226476,-4.922264
1.235982,-4.931769
1.245546,-4.941213
1.255167,-4.950596
1.264845,-4.959916
1.274579,-4.969175
1.284371,-4.978371
1.294218,-4.987504
1.304122,-4.996574
1.314082,-5.005581
1.324097,-5.014524
1.334168,-5.023402
1.344294,-5.032216
1.354475,-5.040966
1.364710,-5.049650
1.375000,-5.058269
1.385344,-5.066822
1.395742,-5.075309
1.406193,-5.083729
1.416698,-5.092084
1.427255,-5.100371
1.437866,-5.108591
1.448528,-5.116743
1.459243,-5.124828
1.470010,-5.132845
1.480828,-5.140794
1.491697,-5.148674
1.502617,-5.156485
