x_noise,y_noise
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000043,-0.000007
0.000169,-0.000026
0.000370,-0.000059
0.000641,-0.000108
0.000980,-0.000173
0.001389,-0.000253
0.001865,-0.000348
0.002408,-0.000459
0.003016,-0.000585
0.003689,-0.000726
0.004426,-0.000881
0.005226,-0.001051
0.006088,-0.001235
0.007010,-0.001433
0.007993,-0.001645
0.009035,-0.001871
0.010136,-0.002110
0.011294,-0.002362
0.012508,-0.002627
0.013777,-0.002905
0.015101,-0.003195
0.016479,-0.003498
0.017910,-0.003814
0.019393,-0.004141
0.020927,-0.004481
0.022512,-0.004832
0.024147,-0.005195
0.025831,-0.005569
0.027564,-0.005954
0.029344,-0.006351
0.031171,-0.006758
0.033044,-0.007176
0.034963,-0.007605
0.036927,-0.008044
0.038935,-0.008493
0.040986,-0.008952
0.043081,-0.009421
0.045217,-0.009900
0.047395,-0.010388
0.049614,-0.010886
0.051873,-0.011393
0.054171,-0.011909
0.056509,-0.012434
0.058884,-0.012968
0.061298,-0.013511
0.063749,-0.014062
0.066236,-0.014621
0.068760,-0.015189
0.071319,-0.015765
0.073912,-0.016349
0.076540,-0.016940
0.079202,-0.017540
0.081897,-0.018147
0.084625,-0.018761
0.087385,-0.019383
0.090176,-0.020012
0.092999,-0.020648
0.095852,-0.021290
0.098735,-0.021940
0.101648,-0.022596
0.104590,-0.023259
0.107560,-0.023929
0.110559,-0.024604
0.113586,-0.025286
0.116639,-0.025974
0.119720,-0.026668
0.122826,-0.027367
0.125959,-0.028073
0.129117,-0.028784
0.132300,-0.029501
0.135507,-0.030222
0.138739,-0.030950
0.141994,-0.031682
0.145273,-0.032420
0.148574,-0.033162
0.151898,-0.033910
0.155244,-0.034662
0.158612,-0.035419
0.162001,-0.036180
0.165411,-0.036946
0.168842,-0.037716
0.172292,-0.038491
0.175763,-0.039269
0.179253,-0.040052
0.182762,-0.040839
0.186290,-0.041629
0.189836,-0.042424
0.193401,-0.043222
0.196983,-0.044024
0.200582,-0.044829
0.204199,-0.045638
0.207832,-0.046450
0.211482,-0.047265
0.215147,-0.048083
0.218829,-0.048905
0.222526,-0.049729
0.226238,-0.050557
0.229965,-0.051387
0.233707,-0.052220
0.237463,-0.053056
0.241232,-0.053894
0.245016,-0.054735
0.248813,-0.055578
0.252623,-0.056424
0.256446,-0.057272
0.260282,-0.058122
0.264130,-0.058974
0.267990,-0.059829
0.271862,-0.060685
0.275746,-0.061543
0.279641,-0.062403
0.283547,-0.063265
0.287464,-0.064128
0.291391,-0.064993
0.295329,-0.065860
0.299277,-0.066728
0.303235,-0.067598
0.307202,-0.068469
0.311179,-0.069341
0.315165,-0.070214
0.319160,-0.071089
0.323164,-0.071964
0.327176,-0.072841
0.331197,-0.073718
0.335226,-0.074597
0.339263,-0.075476
0.343308,-0.076356
0.347360,-0.077237
0.351419,-0.078119
0.355486,-0.079001
0.359560,-0.079883
0.363640,-0.080766
0.367727,-0.081650
0.371821,-0.082533
0.375920,-0.083418
0.380026,-0.084302
0.384138,-0.085187
0.388255,-0.086071
0.392378,-0.086956
0.396506,-0.087841
0.400639,-0.088726
0.404778,-0.089611
0.408921,-0.090495
0.413069,-0.091380
0.417222,-0.092264
0.421379,-0.093148
0.425540,-0.094032
0.429706,-0.094915
0.433875,-0.095798
0.438048,-0.096680
0.442225,-0.097562
0.446405,-0.098443
0.450589,-0.099324
0.454776,-0.100204
0.458966,-0.101084
0.463159,-0.101962
0.467355,-0.102840
0.471554,-0.103717
0.475755,-0.104593
0.479959,-0.105469
0.484165,-0.106343
0.488374,-0.107216
0.492584,-0.108089
0.496796,-0.108960
0.501011,-0.109830
0.505227,-0.110699
0.509444,-0.111567
0.513663,-0.112433
0.517884,-0.113299
0.522106,-0.114163
0.526329,-0.115025
0.530553,-0.115886
0.534778,-0.116746
0.539005,-0.117605
0.543231,-0.118462
0.547459,-0.119317
0.551687,-0.120171
0.555916,-0.121023
0.560145,-0.121874
0.564374,-0.122722
0.568604,-0.123570
0.572833,-0.124415
0.577063,-0.125259
0.581293,-0.126101
0.585522,-0.126941
0.589751,-0.127779
0.593980,-0.128616
0.598209,-0.129450
0.602437,-0.130283
0.606664,-0.131113
0.610891,-0.131942
0.615118,-0.132769
0.619343,-0.133593
0.623567,-0.134416
0.627791,-0.135236
0.632013,-0.136054
0.636235,-0.136870
0.640455,-0.137684
0.644674,-0.138495
0.648892,-0.139305
0.653108,-0.140112
0.657323,-0.140917
0.661537,-0.141719
0.665749,-0.142519
0.669959,-0.143317
0.674168,-0.144112
0.678374,-0.144905
0.682580,-0.145695
0.686783,-0.146483
0.690984,-0.147269
0.695183,-0.148052
0.699380,-0.148832
0.703575,-0.149610
0.707768,-0.150386
0.711959,-0.151158
0.716148,-0.151928
0.720334,-0.152696
0.724518,-0.153461
0.728699,-0.154223
0.732878,-0.154982
0.737054,-0.155739
0.741228,-0.156493
0.745399,-0.157244
0.749568,-0.157993
0.753734,-0.158738
0.757897,-0.159481
0.762057,-0.160221
0.766215,-0.160958
0.770369,-0.161693
0.774521,-0.162424
0.778669,-0.163152
0.782815,-0.163878
0.786958,-0.164601
0.791097,-0.165320
0.795234,-0.166037
0.799367,-0.166751
0.803497,-0.167461
0.807624,-0.168169
0.811747,-0.168874
0.815868,-0.169575
0.819985,-0.170274
0.824098,-0.170970
0.828208,-0.171662
0.832315,-0.172351
0.836418,-0.173037
0.840518,-0.173721
0.844614,-0.174400
0.848707,-0.175077
0.852796,-0.175751
0.856881,-0.176421
0.860963,-0.177089
0.865041,-0.177753
0.869115,-0.178413
0.873185,-0.179071
0.877252,-0.179725
0.881315,-0.180376
0.885374,-0.181024
0.889429,-0.181669
0.893481,-0.182310
0.897528,-0.182948
0.901572,-0.183583
0.905611,-0.184214
0.909647,-0.184842
0.913679,-0.185467
0.917706,-0.186088
0.921730,-0.186706
0.925749,-0.187321
0.929765,-0.187932
0.933776,-0.188540
