x_noise,y_noise
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000075,-0.000003
0.000286,-0.000007
0.000595,-0.000017
0.000973,-0.000043
0.001420,-0.000085
0.001936,-0.000142
0.002518,-0.000215
0.003164,-0.000304
0.003875,-0.000407
0.004650,-0.000526
0.005486,-0.000660
0.006384,-0.000808
0.007342,-0.000971
0.008360,-0.001148
0.009437,-0.001339
0.010572,-0.001544
0.011763,-0.001762
0.013011,-0.001994
0.014314,-0.002239
0.015672,-0.002496
0.017083,-0.002767
0.018548,-0.003051
0.020064,-0.003346
0.021632,-0.003654
0.023251,-0.003975
0.024918,-0.004306
0.026634,-0.004650
0.028398,-0.005006
0.030209,-0.005372
0.032066,-0.005750
0.033968,-0.006139
0.035915,-0.006539
0.037907,-0.006950
0.039942,-0.007371
0.042019,-0.007803
0.044139,-0.008245
0.046300,-0.008697
0.048502,-0.009159
0.050744,-0.009631
0.053026,-0.010112
0.055346,-0.010603
0.057705,-0.011103
0.060102,-0.011612
0.062535,-0.012130
0.065006,-0.012658
0.067512,-0.013193
0.070054,-0.013738
0.072630,-0.014291
0.075241,-0.014852
0.077886,-0.015421
0.080563,-0.015998
0.083274,-0.016583
0.086016,-0.017176
0.088790,-0.017777
0.091595,-0.018384
0.094431,-0.019000
0.097297,-0.019622
0.100192,-0.020252
0.103117,-0.020888
0.106070,-0.021532
0.109051,-0.022182
0.112059,-0.022838
0.115095,-0.023501
0.118158,-0.024171
0.121247,-0.024847
0.124362,-0.025528
0.127502,-0.026216
0.130667,-0.026910
0.133857,-0.027609
0.137071,-0.028314
0.140308,-0.029025
0.143569,-0.029741
0.146852,-0.030463
0.150158,-0.031189
0.153487,-0.031921
0.156836,-0.032658
0.160207,-0.033400
0.163599,-0.034146
0.167012,-0.034897
0.170445,-0.035653
0.173897,-0.036413
0.177369,-0.037178
0.180860,-0.037947
0.184370,-0.038720
0.187898,-0.039498
0.191444,-0.040279
0.195008,-0.041064
0.198589,-0.041854
0.202188,-0.042646
0.205803,-0.043443
0.209434,-0.044243
0.213081,-0.045046
0.216745,-0.045853
0.220423,-0.046664
0.224117,-0.047477
0.227826,-0.048294
0.231549,-0.049113
0.235287,-0.049936
0.239038,-0.050761
0.242804,-0.051589
0.246582,-0.052420
0.250374,-0.053254
0.254179,-0.054090
0.257996,-0.054928
0.261826,-0.055769
0.265668,-0.056612
0.269521,-0.057458
0.273386,-0.058305
0.277263,-0.059155
0.281150,-0.060007
0.285048,-0.060860
0.288957,-0.061716
0.292877,-0.062573
0.296806,-0.063432
0.300745,-0.064293
0.304694,-0.065155
0.308653,-0.066019
0.312620,-0.066884
0.316597,-0.067751
0.320582,-0.068619
0.324576,-0.069488
0.328578,-0.070359
0.332589,-0.071230
0.336607,-0.072103
0.340633,-0.072976
0.344667,-0.073851
0.348708,-0.074726
0.352756,-0.075602
0.356811,-0.076479
0.360873,-0.077357
0.364941,-0.078235
0.369016,-0.079113
0.373098,-0.079993
0.377185,-0.080872
0.381278,-0.081753
0.385377,-0.082633
0.389481,-0.083514
0.393591,-0.084395
0.397705,-0.085276
0.401825,-0.086157
0.405950,-0.087038
0.410080,-0.087920
0.414214,-0.088801
0.418352,-0.089682
0.422495,-0.090563
0.426642,-0.091444
0.430793,-0.092325
0.434948,-0.093205
0.439106,-0.094085
0.443268,-0.094965
0.447433,-0.095844
0.451602,-0.096723
0.455773,-0.097601
0.459948,-0.098479
0.464126,-0.099356
0.468306,-0.100232
0.472489,-0.101108
0.476674,-0.101983
0.480862,-0.102857
0.485052,-0.103730
0.489244,-0.104602
0.493438,-0.105474
0.497634,-0.106344
0.501831,-0.107214
0.506031,-0.108082
0.510231,-0.108950
0.514434,-0.109816
0.518637,-0.110681
0.522842,-0.111545
0.527048,-0.112408
0.531255,-0.113269
0.535463,-0.114129
0.539671,-0.114988
0.543881,-0.115845
0.548091,-0.116701
0.552301,-0.117555
0.556512,-0.118408
0.560723,-0.119260
0.564934,-0.120110
0.569146,-0.120958
0.573357,-0.121805
0.577569,-0.122650
0.581780,-0.123493
0.585992,-0.124334
0.590202,-0.125174
0.594413,-0.126012
0.598623,-0.126848
0.602832,-0.127683
0.607041,-0.128515
0.611249,-0.129346
0.615457,-0.130174
0.619663,-0.131001
0.623869,-0.131825
0.628074,-0.132648
0.632277,-0.133468
0.636480,-0.134287
0.640681,-0.135103
0.644881,-0.135917
0.649079,-0.136729
0.653277,-0.137539
0.657472,-0.138347
0.661666,-0.139152
0.665859,-0.139955
0.670050,-0.140756
0.674239,-0.141555
0.678426,-0.142351
0.682612,-0.143144
0.686795,-0.143936
0.690977,-0.144725
0.695157,-0.145511
0.699334,-0.146295
0.703510,-0.147077
0.707683,-0.147856
0.711854,-0.148632
0.716023,-0.149406
0.720189,-0.150178
0.724353,-0.150946
0.728514,-0.151713
0.732673,-0.152476
0.736830,-0.153237
0.740984,-0.153995
0.745135,-0.154751
0.749284,-0.155504
0.753429,-0.156254
0.757572,-0.157001
0.761713,-0.157746
0.765850,-0.158487
0.769985,-0.159226
0.774116,-0.159962
0.778245,-0.160696
0.782370,-0.161426
0.786493,-0.162154
0.790612,-0.162878
0.794729,-0.163600
0.798842,-0.164319
0.802952,-0.165035
0.807058,-0.165747
0.811162,-0.166457
0.815262,-0.167164
0.819358,-0.167868
0.823452,-0.168569
0.827542,-0.169267
0.831628,-0.169962
0.835711,-0.170654
0.839790,-0.171342
0.843866,-0.172028
0.847939,-0.172710
0.852007,-0.173390
0.856073,-0.174066
0.860134,-0.174739
0.864192,-0.175409
0.868246,-0.176076
0.872296,-0.176739
0.876343,-0.177399
0.880385,-0.178057
0.884424,-0.178710
