x_noise,y_noise
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000041,0.000019
0.000163,0.000121
0.000428,0.000341
0.000903,0.000675
0.001586,0.001122
0.002478,0.001684
0.003576,0.002359
0.004878,0.003145
0.006380,0.004041
0.008079,0.005044
0.009970,0.006153
0.012050,0.007365
0.014315,0.008678
0.016761,0.010090
0.019385,0.011599
0.022183,0.013204
0.025151,0.014901
0.028285,0.016691
0.031584,0.018571
0.035043,0.020540
0.038660,0.022594
0.042432,0.024734
0.046354,0.026958
0.050424,0.029264
0.054638,0.031651
0.058993,0.034118
0.063486,0.036664
0.068114,0.039287
0.072874,0.041986
0.077762,0.044761
0.082776,0.047610
0.087912,0.050531
0.093169,0.053525
0.098543,0.056590
0.104031,0.059724
0.109631,0.062927
0.115339,0.066198
0.121154,0.069536
0.127073,0.072940
0.133093,0.076408
0.139211,0.079941
0.145426,0.083536
0.151735,0.087193
0.158135,0.090911
0.164624,0.094689
0.171201,0.098526
0.177862,0.102422
0.184605,0.106375
0.191429,0.110384
0.198331,0.114449
0.205308,0.118569
0.212360,0.122743
0.219484,0.126970
0.226678,0.131249
0.233940,0.135579
0.241268,0.139961
0.248661,0.144392
0.256115,0.148872
0.263631,0.153401
0.271205,0.157977
0.278837,0.162600
0.286524,0.167270
0.294264,0.171984
0.302057,0.176744
0.309900,0.181548
0.317792,0.186395
0.325731,0.191284
0.333716,0.196216
0.341745,0.201190
0.349817,0.206204
0.357931,0.211259
0.366084,0.216353
0.374276,0.221486
0.382505,0.226658
0.390770,0.231868
0.399070,0.237115
0.407402,0.242400
0.415767,0.247720
0.424163,0.253076
0.432588,0.258468
0.441042,0.263895
0.449522,0.269356
0.458030,0.274851
0.466562,0.280379
0.475118,0.285940
0.483697,0.291534
0.492297,0.297161
0.500919,0.302819
0.509561,0.308508
0.518221,0.314228
0.526900,0.319979
0.535596,0.325760
0.544308,0.331571
0.553035,0.337412
0.561777,0.343282
0.570532,0.349180
0.579300,0.355107
0.588081,0.361063
0.596872,0.367046
0.605675,0.373056
0.614487,0.379095
0.623308,0.385160
0.632138,0.391251
0.640975,0.397370
0.649820,0.403514
0.658671,0.409684
0.667529,0.415880
0.676391,0.422102
0.685259,0.428348
0.694131,0.434620
0.703006,0.440916
0.711885,0.447237
0.720766,0.453582
0.729650,0.459951
0.738535,0.466345
0.747422,0.472761
0.756309,0.479201
0.765197,0.485665
0.774085,0.492151
0.782973,0.498661
0.791860,0.505193
0.800747,0.511748
0.809631,0.518325
0.818515,0.524924
0.827396,0.531545
0.836275,0.538188
0.845151,0.544852
