x_noise,y_noise
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000042,0.000016
0.000155,0.000111
0.000355,0.000324
0.000666,0.000648
0.001090,0.001082
0.001625,0.001627
0.002272,0.002282
0.003028,0.003046
0.003893,0.003918
0.004867,0.004896
0.005947,0.005978
0.007133,0.007165
0.008424,0.008454
0.009819,0.009844
0.011318,0.011335
0.012919,0.012923
0.014622,0.014608
0.016425,0.016389
0.018327,0.018264
0.020327,0.020233
0.022424,0.022293
0.024616,0.024444
0.026903,0.026685
0.029282,0.029014
0.031754,0.031431
0.034317,0.033934
0.036969,0.036521
0.039710,0.039193
0.042537,0.041948
0.045451,0.044784
0.048449,0.047701
0.051531,0.050697
0.054696,0.053772
0.057941,0.056925
0.061266,0.060153
0.064670,0.063458
0.068152,0.066836
0.071710,0.070288
0.075343,0.073813
0.079050,0.077409
0.082829,0.081075
0.086680,0.084811
0.090602,0.088616
0.094592,0.092488
0.098651,0.096427
0.102776,0.100432
0.106966,0.104502
0.111221,0.108636
0.115540,0.112834
0.119920,0.117093
0.124361,0.121414
0.128861,0.125796
0.133420,0.130238
0.138037,0.134739
0.142709,0.139299
0.147437,0.143915
0.152218,0.148589
0.157052,0.153319
0.161937,0.158104
0.166873,0.162943
0.171858,0.167837
0.176892,0.172784
0.181972,0.177783
0.187098,0.182834
0.192269,0.187936
0.197483,0.193089
0.202740,0.198292
0.208039,0.203544
0.213378,0.208845
0.218756,0.214194
0.224172,0.219590
0.229625,0.225034
0.235115,0.230524
0.240639,0.236060
0.246198,0.241641
0.251789,0.247268
0.257412,0.252939
0.263066,0.258653
0.268750,0.264412
0.274462,0.270214
0.280202,0.276058
0.285970,0.281944
0.291763,0.287873
0.297580,0.293843
0.303422,0.299854
0.309287,0.305906
0.315174,0.311999
0.321082,0.318131
0.327010,0.324304
0.332957,0.330516
0.338923,0.336767
0.344906,0.343058
0.350906,0.349387
0.356922,0.355754
0.362953,0.362160
0.368998,0.368604
0.375056,0.375086
0.381127,0.381606
0.387209,0.388163
0.393303,0.394757
0.399406,0.401388
0.405520,0.408057
0.411642,0.414763
0.417772,0.421505
0.423909,0.428284
0.430054,0.435099
0.436204,0.441951
0.442359,0.448839
0.448520,0.455764
0.454684,0.462725
0.460852,0.469722
0.467024,0.476755
0.473197,0.483824
0.479373,0.490929
0.485549,0.498071
0.491727,0.505248
0.497905,0.512461
0.504083,0.519710
0.510260,0.526995
0.516437,0.534316
0.522612,0.541673
0.528785,0.549066
0.534955,0.556494
0.541124,0.563959
0.547289,0.571459
0.553451,0.578995
0.559609,0.586568
0.565763,0.594176
0.571914,0.601820
0.578059,0.609500
0.584200,0.617216
0.590336,0.624968
0.596467,0.632756
0.602592,0.640580
0.608712,0.648439
0.614826,0.656335
0.620934,0.664267
0.627036,0.672234
0.633132,0.680237
0.639221,0.688276
0.645304,0.696351
0.651381,0.704462
0.657450,0.712609
0.663513,0.720791
0.669570,0.729009
0.675619,0.737263
0.681662,0.745552
0.687698,0.753876
0.693727,0.762236
0.699750,0.770632
0.705765,0.779062
0.711774,0.787528
0.717776,0.796028
0.723771,0.804564
0.729760,0.813134
0.735742,0.821739
0.741718,0.830379
0.747687,0.839053
0.753650,0.847761
0.759607,0.856503
0.765558,0.865279
0.771503,0.874089
0.777442,0.882932
0.783375,0.891809
0.789303,0.900719
0.795226,0.909661
0.801143,0.918637
0.807055,0.927645
0.812962,0.936685
0.818864,0.945757
0.824762,0.954861
0.830655,0.963996
0.836544,0.973162
0.842429,0.982360
0.848310,0.991588
0.854187,1.000846
0.860061,1.010134
0.865931,1.019452
0.871798,1.028800
0.877663,1.038177
0.883525,1.047582
0.889384,1.057016
0.895241,1.066478
0.901096,1.075968
0.906949,1.085485
0.912800,1.095029
0.918650,1.104600
0.924498,1.114197
0.930346,1.123820
0.936192,1.133469
0.942039,1.143142
0.947884,1.152841
0.953730,1.162564
0.959576,1.172311
0.965421,1.182082
0.971268,1.191875
0.977115,1.201692
0.982963,1.211531
0.988812,1.221392
0.994662,1.231274
1.000514,1.241178
1.006368,1.251102
1.012223,1.261046
1.018081,1.271011
1.023941,1.280994
1.029804,1.290997
1.035670,1.301018
1.041538,1.311058
1.047410,1.321115
1.053285,1.331189
1.059164,1.341280
1.065046,1.351388
1.070933,1.361511
1.076824,1.371650
1.082719,1.381804
1.088619,1.391973
1.094523,1.402155
1.100432,1.412352
1.106347,1.422562
1.112267,1.432785
1.118192,1.443020
1.124123,1.453267
1.130060,1.463526
1.136003,1.473796
1.141952,1.484077
1.147908,1.494368
1.153870,1.504669
1.159839,1.514980
1.165814,1.525299
1.171797,1.535628
1.177787,1.545964
1.183784,1.556309
1.189789,1.566660
1.195801,1.577019
1.201822,1.587384
1.207850,1.597756
1.213886,1.608133
1.219931,1.618516
1.225984,1.628904
1.232045,1.639297
1.238115,1.649693
1.244194,1.660094
1.250282,1.670498
1.256379,1.680905
1.262485,1.691315
1.268601,1.701728
1.274725,1.712142
1.280860,1.722558
1.287004,1.732976
1.293157,1.743394
1.299321,1.753813
1.305495,1.764232
1.311678,1.774652
1.317872,1.785070
1.324077,1.795488
1.330291,1.805905
1.336516,1.816321
1.342752,1.826735
1.348998,1.837146
1.355255,1.847556
1.361523,1.857962
1.367801,1.868366
1.374091,1.878766
1.380392,1.889163
1.386703,1.899556
1.393026,1.909945
1.399360,1.920329
1.405706,1.930709
1.412063,1.941083
1.418431,1.951453
1.424811,1.961816
1.431202,1.972174
1.437605,1.982526
1.444020,1.992871
1.450446,2.003210
1.456884,2.013541
1.463333,2.023866
1.469795,2.034183
1.476268,2.044493
1.482753,2.054794
1.489250,2.065088
1.495759,2.075373
1.502280,2.085650
1.508813,2.095917
1.515358,2.106176
1.521915,2.116425
1.528483,2.126665
1.535064,2.136896
1.541657,2.147116
1.548262,2.157326
1.554879,2.167526
1.561508,2.177715
1.568149,2.187894
1.574802,2.198061
1.581467,2.208218
1.588144,2.218363
1.594833,2.228496
1.601534,2.238618
1.608247,2.248728
1.614972,2.258826
1.621709,2.268912
1.628458,2.278985
1.635219,2.289045
1.641992,2.299093
1.648777,2.309128
1.655573,2.319150
1.662382,2.329158
