x_noise,y_noise
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000009,-0.000009
0.000033,-0.000035
0.000066,-0.000076
0.000109,-0.000132
0.000163,-0.000204
0.000226,-0.000290
0.000298,-0.000392
0.000381,-0.000509
0.000474,-0.000641
0.000576,-0.000788
0.000689,-0.000951
0.000811,-0.001128
0.000943,-0.001321
0.001085,-0.001528
0.001236,-0.001751
0.001397,-0.001989
0.001568,-0.002241
0.001749,-0.002509
0.001940,-0.002791
0.002140,-0.003089
0.002350,-0.003401
0.002569,-0.003729
0.002798,-0.004071
0.003037,-0.004428
0.003285,-0.004799
0.003542,-0.005186
0.003809,-0.005587
0.004086,-0.006003
0.004371,-0.006433
0.004667,-0.006879
0.004971,-0.007338
0.005285,-0.007813
0.005608,-0.008302
0.005941,-0.008806
0.006283,-0.009324
0.006634,-0.009857
0.006995,-0.010404
0.007365,-0.010965
0.007744,-0.011542
0.008132,-0.012132
0.008530,-0.012737
0.008937,-0.013357
0.009353,-0.013990
0.009778,-0.014639
0.010213,-0.015301
0.010656,-0.015978
0.011109,-0.016669
0.011571,-0.017374
0.012042,-0.018093
0.012522,-0.018827
0.013012,-0.019575
0.013510,-0.020337
0.014017,-0.021113
0.014534,-0.021903
0.015059,-0.022707
0.015594,-0.023525
0.016137,-0.024357
0.016690,-0.025203
0.017251,-0.026064
0.017822,-0.026938
0.018401,-0.027826
0.018989,-0.028727
0.019586,-0.029643
0.020192,-0.030573
0.020807,-0.031516
0.021431,-0.032473
0.022063,-0.033444
0.022704,-0.034428
0.023354,-0.035426
0.024013,-0.036438
0.024681,-0.037464
0.025357,-0.038503
0.026042,-0.039555
0.026736,-0.040622
0.027438,-0.041701
0.028149,-0.042794
0.028869,-0.043901
0.029597,-0.045021
0.030334,-0.046154
0.031080,-0.047301
0.031834,-0.048461
0.032597,-0.049635
0.033368,-0.050821
0.034147,-0.052021
0.034935,-0.053234
0.035732,-0.054461
0.036537,-0.055700
0.037350,-0.056953
0.038172,-0.058219
0.039002,-0.059498
0.039841,-0.060789
0.040688,-0.062094
0.041543,-0.063412
0.042406,-0.064743
0.043278,-0.066087
0.044158,-0.067443
0.045046,-0.068813
0.045943,-0.070195
0.046848,-0.071590
0.047760,-0.072998
0.048681,-0.074419
0.049610,-0.075852
0.050548,-0.077298
0.051493,-0.078757
0.052446,-0.080228
0.053408,-0.081712
0.054377,-0.083208
0.055354,-0.084717
0.056340,-0.086238
0.057333,-0.087772
0.058334,-0.089319
0.059344,-0.090877
0.060361,-0.092449
0.061385,-0.094032
0.062418,-0.095628
0.063459,-0.097236
0.064507,-0.098856
0.065563,-0.100489
0.066627,-0.102134
0.067699,-0.103791
0.068778,-0.105460
0.069865,-0.107141
0.070959,-0.108834
0.072061,-0.110539
0.073171,-0.112257
0.074289,-0.113986
0.075414,-0.115727
0.076546,-0.117480
0.077686,-0.119245
0.078834,-0.121022
0.079988,-0.122811
0.081151,-0.124612
0.082321,-0.126424
0.083498,-0.128248
0.084682,-0.130084
0.085874,-0.131932
0.087073,-0.133791
0.088280,-0.135662
0.089493,-0.137544
0.090714,-0.139438
0.091943,-0.141344
0.093178,-0.143261
0.094420,-0.145189
0.095670,-0.147129
0.096927,-0.149081
0.098191,-0.151044
0.099462,-0.153018
0.100740,-0.155004
0.102025,-0.157001
0.103317,-0.159009
0.104616,-0.161029
0.105922,-0.163059
0.107235,-0.165101
0.108554,-0.167155
0.109881,-0.169219
0.111214,-0.171295
0.112555,-0.173381
0.113902,-0.175479
0.115256,-0.177588
0.116616,-0.179708
0.117984,-0.181839
0.119358,-0.183980
0.120738,-0.186133
0.122126,-0.188297
0.123520,-0.190472
0.124920,-0.192657
0.126328,-0.194854
0.127741,-0.197061
0.129162,-0.199279
0.130588,-0.201508
0.132022,-0.203747
0.133461,-0.205998
0.134907,-0.208259
0.136360,-0.210531
0.137819,-0.212813
0.139284,-0.215106
0.140756,-0.217410
0.142234,-0.219724
0.143718,-0.222049
0.145209,-0.224385
0.146706,-0.226731
0.148209,-0.229088
0.149718,-0.231455
0.151233,-0.233832
0.152755,-0.236220
0.154283,-0.238619
0.155817,-0.241028
0.157357,-0.243447
0.158903,-0.245877
0.160455,-0.248317
0.162013,-0.250767
0.163577,-0.253228
0.165147,-0.255699
0.166723,-0.258181
0.168305,-0.260672
0.169893,-0.263174
0.171487,-0.265686
0.173087,-0.268208
0.174692,-0.270741
0.176304,-0.273284
0.177921,-0.275836
0.179544,-0.278399
0.181173,-0.280973
0.182808,-0.283556
0.184449,-0.286149
0.186095,-0.288752
0.187747,-0.291366
0.189404,-0.293989
0.191068,-0.296623
0.192737,-0.299267
0.194411,-0.301920
0.196092,-0.304584
0.197778,-0.307257
0.199469,-0.309941
0.201167,-0.312634
0.202869,-0.315338
0.204578,-0.318051
0.206292,-0.320774
0.208011,-0.323507
0.209736,-0.326250
0.211467,-0.329003
0.213203,-0.331766
0.214944,-0.334538
0.216691,-0.337320
0.218443,-0.340113
0.220201,-0.342915
0.221965,-0.345726
0.223734,-0.348548
0.225508,-0.351379
0.227288,-0.354220
0.229073,-0.357071
0.230863,-0.359931
