x_noise,y_noise
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000000,0.000000
0.000034,0.000020
0.000139,0.000120
0.000371,0.000337
0.000780,0.000667
0.001366,0.001110
0.002128,0.001666
0.003065,0.002334
0.004175,0.003113
0.005455,0.004001
0.006902,0.004998
0.008515,0.006101
0.010290,0.007309
0.012224,0.008620
0.014315,0.010033
0.016560,0.011546
0.018956,0.013158
0.021502,0.014867
0.024193,0.016672
0.027029,0.018572
0.030007,0.020564
0.033126,0.022648
0.036382,0.024822
0.039772,0.027085
0.043295,0.029436
0.046948,0.031873
0.050728,0.034395
0.054633,0.037002
0.058661,0.039691
0.062809,0.042463
0.067074,0.045315
0.071455,0.048247
0.075950,0.051258
0.080555,0.054347
0.085268,0.057512
0.090088,0.060753
0.095013,0.064068
0.100039,0.067458
0.105165,0.070920
0.110390,0.074454
0.115710,0.078058
0.121123,0.081733
0.126629,0.085476
0.132224,0.089288
0.137907,0.093167
0.143676,0.097112
0.149529,0.101122
0.155464,0.105197
0.161480,0.109335
0.167573,0.113537
0.173744,0.117800
0.179989,0.122124
0.186307,0.126509
0.192697,0.130953
0.199156,0.135455
0.205683,0.140016
0.212276,0.144633
0.218935,0.149307
0.225656,0.154037
0.232438,0.158821
0.239281,0.163659
0.246182,0.168551
0.253139,0.173495
0.260152,0.178491
0.267219,0.183538
0.274338,0.188636
0.281508,0.193783
0.288728,0.198980
0.295996,0.204225
0.303310,0.209518
0.310670,0.214858
0.318074,0.220245
0.325521,0.225678
0.333009,0.231157
0.340538,0.236680
0.348105,0.242247
0.355710,0.247859
0.363352,0.253513
0.371029,0.259210
0.378741,0.264949
0.386485,0.270730
0.394262,0.276552
0.402069,0.282414
0.409906,0.288317
0.417772,0.294259
0.425665,0.300241
0.433585,0.306261
0.441531,0.312320
0.449501,0.318417
0.457495,0.324551
0.465512,0.330722
0.473550,0.336930
0.481610,0.343174
0.489690,0.349455
0.497788,0.355771
0.505906,0.362122
0.514040,0.368508
0.522192,0.374929
0.530359,0.381384
0.538542,0.387873
0.546739,0.394396
0.554950,0.400952
0.563173,0.407541
0.571409,0.414163
0.579657,0.420818
0.587916,0.427504
0.596185,0.434223
0.604464,0.440974
0.612752,0.447756
0.621048,0.454570
0.629353,0.461414
0.637665,0.468290
0.645984,0.475196
0.654309,0.482132
0.662640,0.489099
0.670977,0.496096
0.679319,0.503122
0.687666,0.510178
0.696016,0.517264
0.704371,0.524379
0.712728,0.531523
0.721089,0.538696
0.729452,0.545897
0.737818,0.553128
0.746186,0.560386
0.754555,0.567673
0.762926,0.574988
0.771298,0.582331
0.779670,0.589701
0.788043,0.597099
0.796417,0.604525
0.804790,0.611978
0.813163,0.619458
0.821537,0.626965
0.829909,0.634499
0.838281,0.642059
0.846652,0.649646
0.855022,0.657259
0.863391,0.664899
0.871758,0.672565
0.880125,0.680256
0.888489,0.687973
0.896853,0.695716
0.905214,0.703484
0.913574,0.711278
0.921932,0.719096
0.930288,0.726940
0.938642,0.734808
0.946994,0.742701
0.955344,0.750619
0.963693,0.758560
0.972039,0.766526
0.980383,0.774516
0.988726,0.782529
0.997066,0.790566
1.005404,0.798626
1.013741,0.806710
1.022075,0.814817
1.030408,0.822946
1.038739,0.831098
1.047068,0.839273
1.055395,0.847470
1.063721,0.855689
1.072045,0.863930
1.080367,0.872192
1.088689,0.880476
1.097008,0.888781
1.105327,0.897107
1.113644,0.905454
1.121961,0.913822
1.130276,0.922210
1.138590,0.930618
1.146904,0.939046
1.155217,0.947494
1.163529,0.955961
1.171841,0.964447
1.180152,0.972953
1.188464,0.981477
1.196775,0.990020
1.205086,0.998581
1.213397,1.007160
1.221709,1.015757
1.230020,1.024372
1.238333,1.033004
1.246646,1.041653
1.254959,1.050319
1.263274,1.059001
1.271590,1.067700
1.279906,1.076414
1.288224,1.085145
1.296544,1.093890
1.304864,1.102652
1.313187,1.111428
1.321511,1.120219
1.329837,1.129024
1.338166,1.137844
1.346496,1.146677
1.354829,1.155524
1.363164,1.164384
1.371501,1.173258
1.379842,1.182144
1.388185,1.191043
1.396531,1.199954
1.404880,1.208877
1.413232,1.217812
1.421587,1.226759
1.429946,1.235716
1.438309,1.244684
1.446675,1.253663
1.455045,1.262653
1.463418,1.271652
1.471796,1.280661
1.480178,1.289679
1.488563,1.298707
1.496954,1.307744
1.505348,1.316789
1.513747,1.325843
1.522151,1.334905
1.530560,1.343974
1.538973,1.353051
1.547391,1.362135
1.555814,1.371227
1.564243,1.380325
1.572676,1.389429
1.581115,1.398540
1.589559,1.407656
1.598009,1.416778
1.606464,1.425906
1.614925,1.435038
1.623392,1.444175
1.631864,1.453317
1.640342,1.462463
1.648826,1.471612
1.657316,1.480766
1.665813,1.489923
1.674315,1.499083
1.682824,1.508246
1.691339,1.517411
1.699860,1.526579
1.708388,1.535750
1.716922,1.544921
1.725462,1.554095
1.734009,1.563270
1.742563,1.572446
1.751124,1.581622
1.759691,1.590800
1.768265,1.599977
1.776846,1.609155
1.785434,1.618332
1.794028,1.627509
1.802630,1.636685
1.811238,1.645861
1.819854,1.655035
1.828476,1.664207
1.837106,1.673378
1.845743,1.682548
1.854387,1.691715
1.863038,1.700879
1.871696,1.710041
1.880361,1.719200
1.889034,1.728356
1.897714,1.737509
1.906401,1.746658
1.915096,1.755804
1.923797,1.764945
1.932506,1.774082
1.941223,1.783215
1.949947,1.792343
1.958678,1.801466
1.967416,1.810584
1.976162,1.819697
1.984915,1.828805
1.993675,1.837906
2.002443,1.847002
2.011218,1.856091
2.020000,1.865174
2.028790,1.874251
2.037587,1.883321
2.046391,1.892383
2.055203,1.901439
2.064022,1.910487
2.072848,1.919528
2.081682,1.928561
