x_noise,y_noise
1.190270,0.119920
1.191193,0.120080
1.192116,0.120240
1.193038,0.120401
1.193960,0.120561
1.194882,0.120721
1.195803,0.120882
1.196724,0.121043
1.197645,0.121203
1.198565,0.121364
1.199485,0.121525
1.200405,0.121687
1.201324,0.121848
1.202243,0.122009
1.203161,0.122171
1.204079,0.122332
1.204997,0.122494
1.205914,0.122656
1.206831,0.122818
1.207748,0.122980
1.208664,0.123142
1.209580,0.123304
1.210496,0.123467
1.211411,0.123629
1.212326,0.123792
1.213240,0.123954
1.214154,0.124117
1.215083,0.124280
1.216034,0.124447
1.216966,0.124618
1.217852,0.124787
1.218691,0.124956
1.219483,0.125124
1.220228,0.125292
1.220925,0.125459
1.221577,0.125625
1.222182,0.125792
1.222744,0.125959
1.223262,0.126127
1.223736,0.126295
1.224169,0.126463
1.224560,0.126633
1.224911,0.126803
1.225222,0.126975
1.225493,0.127147
1.225727,0.127320
1.225922,0.127494
1.226081,0.127670
1.226203,0.127846
1.226290,0.128023
1.226342,0.128201
1.226360,0.128380
1.226344,0.128560
1.226295,0.128740
1.226214,0.128921
1.226101,0.129103
1.225957,0.129285
1.225783,0.129468
1.225578,0.129652
1.225345,0.129836
1.225082,0.130021
1.224791,0.130206
1.224473,0.130392
1.224127,0.130577
1.223755,0.130764
1.223357,0.130950
1.222933,0.131137
1.222484,0.131325
1.222011,0.131512
1.221513,0.131700
1.220991,0.131888
1.220445,0.132076
1.219874,0.132264
1.219280,0.132452
1.218662,0.132641
1.218022,0.132829
1.217360,0.133018
1.216676,0.133206
1.215971,0.133395
1.215244,0.133584
1.214498,0.133772
1.213731,0.133960
1.212945,0.134149
1.212140,0.134337
1.211316,0.134525
1.210473,0.134713
1.209613,0.134901
1.208735,0.135089
1.207840,0.135276
1.206928,0.135464
1.206000,0.135651
1.205056,0.135838
1.204096,0.136024
1.203121,0.136211
1.202130,0.136397
1.201125,0.136583
1.200106,0.136768
1.199073,0.136954
1.198026,0.137139
1.196966,0.137324
1.195893,0.137508
1.194807,0.137692
1.193709,0.137876
1.192599,0.138059
1.191477,0.138242
1.190343,0.138425
1.189198,0.138607
1.188043,0.138789
1.186876,0.138971
1.185699,0.139152
1.184513,0.139333
1.183316,0.139513
1.182110,0.139693
1.180894,0.139872
1.179669,0.140051
1.178436,0.140230
1.177194,0.140408
1.175943,0.140586
1.174685,0.140763
1.173418,0.140940
1.172144,0.141116
1.170863,0.141292
