x_noise,y_noise
2.997948,3.787053
3.005827,3.793389
3.013704,3.799701
3.021582,3.805990
3.029458,3.812255
3.037334,3.818496
3.045209,3.824714
3.053083,3.830908
3.060956,3.837078
3.068828,3.843225
3.076700,3.849347
3.084569,3.855447
3.092438,3.861522
3.100306,3.867574
3.108172,3.873602
3.116037,3.879607
3.123900,3.885588
3.131762,3.891545
3.139622,3.897479
3.147480,3.903388
3.155337,3.909275
3.163192,3.915137
3.171045,3.920976
3.178896,3.926792
3.186746,3.932584
3.194593,3.938352
3.202438,3.944096
3.210281,3.949817
3.218121,3.955515
3.225960,3.961189
3.233796,3.966839
3.241629,3.972465
3.249460,3.978069
3.257289,3.983648
3.265114,3.989204
3.272938,3.994737
3.280758,4.000246
3.288576,4.005731
3.296390,4.011193
3.304202,4.016632
3.312011,4.022047
3.319817,4.027439
3.327619,4.032807
3.335419,4.038152
3.343215,4.043473
3.351008,4.048771
3.358797,4.054045
3.366583,4.059297
3.374366,4.064525
3.382145,4.069729
3.389920,4.074910
3.397692,4.080068
3.405460,4.085203
3.413224,4.090314
3.420984,4.095402
3.428741,4.100467
3.436493,4.105508
3.444241,4.110527
3.451985,4.115522
3.459726,4.120494
3.467461,4.125443
3.475193,4.130368
3.482920,4.135271
3.490643,4.140150
3.498361,4.145007
3.506075,4.149840
3.513784,4.154650
3.521489,4.159437
3.529189,4.164202
3.536884,4.168943
3.544574,4.173661
3.552259,4.178356
3.559940,4.183029
3.567615,4.187678
3.575286,4.192305
3.582951,4.196909
3.590611,4.201490
3.598266,4.206048
3.605916,4.210583
3.613560,4.215096
3.621199,4.219586
3.628832,4.224053
3.636460,4.228497
3.644082,4.232919
3.651699,4.237318
3.659310,4.241695
3.666915,4.246049
3.674515,4.250380
3.682108,4.254689
3.689696,4.258976
3.697278,4.263239
3.704853,4.267481
3.712423,4.271700
3.719986,4.275896
3.727544,4.280071
3.735095,4.284222
3.742639,4.288352
3.750178,4.292459
3.757710,4.296544
3.765235,4.300607
3.772754,4.304647
3.780266,4.308665
3.787772,4.312661
3.795271,4.316635
3.802763,4.320587
3.810249,4.324517
3.817728,4.328425
3.825199,4.332311
3.832664,4.336175
3.840122,4.340016
3.847573,4.343836
3.855016,4.347634
3.862453,4.351411
3.869882,4.355165
3.877304,4.358898
3.884718,4.362608
3.892126,4.366297
3.899526,4.369965
3.906918,4.373610
3.914303,4.377235
3.921680,4.380837
3.929049,4.384418
3.936411,4.387977
3.943766,4.391515
3.951112,4.395032
3.958450,4.398527
3.965781,4.402000
3.973104,4.405452
3.980418,4.408883
3.987725,4.412293
3.995024,4.415681
4.002314,4.419048
4.009596,4.422394
4.016870,4.425719
4.024136,4.429022
4.031393,4.432305
4.038642,4.435566
4.045883,4.438807
4.053115,4.442026
4.060339,4.445225
4.067553,4.448402
4.074760,4.451559
4.081957,4.454695
4.089146,4.457810
4.096326,4.460904
4.103498,4.463978
4.110660,4.467030
4.117814,4.470063
4.124958,4.473074
4.132094,4.476065
4.139220,4.479036
4.146338,4.481986
4.153446,4.484915
4.160545,4.487824
4.167635,4.490713
4.174715,4.493582
4.181787,4.496430
4.188848,4.499257
4.195901,4.502065
4.202944,4.504852
4.209977,4.507620
4.217001,4.510367
4.224015,4.513094
4.231020,4.515801
4.238015,4.518488
4.245000,4.521155
4.251975,4.523802
4.258941,4.526429
4.265897,4.529037
4.272843,4.531624
4.279778,4.534192
4.286704,4.536740
4.293620,4.539269
4.300526,4.541778
4.307422,4.544267
4.314307,4.546737
4.321182,4.549187
4.328047,4.551618
4.334902,4.554029
4.341746,4.556421
4.348580,4.558794
4.355404,4.561147
4.362217,4.563481
4.369020,4.565796
4.375812,4.568092
4.382593,4.570368
4.389364,4.572626
4.396125,4.574864
4.402874,4.577084
4.409613,4.579284
4.416341,4.581466
4.423058,4.583628
4.429764,4.585772
4.436460,4.587897
4.443144,4.590004
4.449818,4.592091
4.456481,4.594160
4.463132,4.596211
4.469773,4.598243
4.476402,4.600256
4.483020,4.602251
4.489627,4.604227
4.496223,4.606185
4.502807,4.608125
4.509380,4.610046
4.515942,4.611949
4.522492,4.613834
4.529031,4.615701
4.535558,4.617550
4.542074,4.619380
4.548579,4.621193
4.555072,4.622987
4.561553,4.624764
4.568023,4.626523
4.574481,4.628263
4.580927,4.629986
4.587361,4.631692
4.593784,4.633379
4.600195,4.635049
4.606594,4.636702
4.612981,4.638336
4.619357,4.639953
